Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-1125 b,0.9,0.1,1.7615,49,0.1,0.9,1.3804,49,1.7577,non-habitable
Kepler-1126 b,0.7,0.3,1.5163,49,0.1,0.9,0.8413,49,1.5096,non-habitable
Kepler-1127 b,0.9,0.1,1.8753,49,0.2,0.8,1.0693,53,1.8672,non-habitable
Kepler-1130 b,0.1,0.9,0.818,49,0.1,0.9,1.5555,49,0.8254,non-habitable
Kepler-1131 b,0.8,0.2,1.4689,50,0.2,0.8,1.1669,50,1.4659,non-habitable
Kepler-1132 b,0.9,0.1,2.2571,51,0.1,0.9,0.9266,49,2.2438,non-habitable
Kepler-1133 b,0.9,0.1,1.8854,49,0.2,0.8,0.8475,49,1.875,non-habitable
Kepler-1135 b,0.9,0.1,1.7716,49,0.1,0.9,0.9147,49,1.763,non-habitable
Kepler-1136 b,0.9,0.1,1.5744,49,0.2,0.8,0.9487,50,1.5681,non-habitable
Kepler-1137 b,0.9,0.1,2.1072,49,0.1,0.9,1.9012,49,2.1051,non-habitable
Kepler-1138 b,0.9,0.1,1.6305,49,0.1,0.9,2.1755,50,1.636,non-habitable
Kepler-1139 b,0.9,0.1,1.1598,52,0.1,0.9,3.0555,49,1.1788,non-habitable
Kepler-1141 b,0.7,0.3,0.82,49,0.1,0.9,2.3575,49,0.8354,non-habitable
Kepler-1142 b,0.9,0.1,1.4172,49,0.1,0.9,1.3276,49,1.4163,non-habitable
Kepler-1143 b,0.9,0.1,1.6032,49,0.1,0.9,1.9371,49,1.6065,non-habitable
Kepler-1144 b,0.9,0.1,1.9041,50,0.1,0.9,1.4336,50,1.8994,non-habitable
Kepler-1145 b,0.8,0.2,1.3063,49,0.1,0.9,1.7125,52,1.3104,non-habitable
Kepler-1146 b,0.9,0.1,1.1974,49,0.1,0.9,1.7936,49,1.2034,non-habitable
Kepler-1148 b,0.9,0.1,1.6219,51,0.1,0.9,2.5651,49,1.6313,non-habitable
Kepler-1149 b,0.9,0.1,1.3811,50,0.1,0.9,2.1684,49,1.389,non-habitable
Kepler-1150 b,0.9,0.1,1.0039,49,0.1,0.9,1.6983,49,1.0108,non-habitable
Kepler-1151 b,0.9,0.1,2.1274,50,0.1,0.9,0.9355,50,2.1155,non-habitable
Kepler-1152 b,0.9,0.1,0.867,49,0.3,0.7,0.3745,49,0.8621,non-habitable
Kepler-1153 b,0.9,0.1,1.6492,49,0.1,0.9,2.5105,51,1.6578,non-habitable
Kepler-1154 b,0.9,0.1,2.2456,50,0.1,0.9,2.5792,49,2.2489,non-habitable
Kepler-1154 c,0.9,0.1,2.2672,49,0.1,0.9,2.2439,49,2.267,non-habitable
Kepler-1155 b,0.9,0.1,1.943,50,0.1,0.9,1.2355,49,1.9359,non-habitable
Kepler-1156 b,0.9,0.1,1.28,51,0.1,0.9,1.5191,49,1.2824,non-habitable
Kepler-1157 b,0.9,0.1,1.0681,49,0.1,0.9,1.4674,49,1.0721,non-habitable
Kepler-1158 b,0.9,0.1,2.2456,53,0.2,0.8,1.1921,49,2.2351,non-habitable
Kepler-1159 b,0.9,0.1,2.2672,49,0.2,0.8,0.9156,51,2.2537,non-habitable
Kepler-1160 b,0.8,0.2,1.9602,49,0.1,0.9,1.7008,49,1.9576,non-habitable
Kepler-1161 b,0.9,0.1,2.0395,52,0.1,0.9,1.1096,50,2.0302,non-habitable
Kepler-1162 b,0.9,0.1,2.1173,49,0.1,0.9,1.1096,49,2.1072,non-habitable
Kepler-1163 b,0.7,0.3,0.9825,49,0.2,0.8,1.0367,49,0.983,non-habitable
Kepler-1164 b,0.9,0.1,1.0958,50,0.1,0.9,1.7132,49,1.102,non-habitable
Kepler-1165 b,0.9,0.1,1.4908,50,0.1,0.9,1.8292,52,1.4942,non-habitable
Kepler-1166 b,0.9,0.1,1.6219,53,0.1,0.9,1.0693,49,1.6164,non-habitable
Kepler-1167 b,0.9,0.1,1.6406,50,0.1,0.9,2.5838,49,1.65,non-habitable
Kepler-1168 b,0.9,0.1,2.4082,49,0.1,0.9,0.9449,49,2.3936,non-habitable
Kepler-1169 b,0.9,0.1,0.9306,50,0.1,0.9,1.9827,49,0.9411,non-habitable
Kepler-1170 b,0.9,0.1,2.3162,49,0.1,0.9,1.4498,51,2.3075,non-habitable
Kepler-1173 b,0.9,0.1,0.8759,49,0.1,0.9,2.7588,50,0.8947,non-habitable
Kepler-1174 b,0.9,0.1,1.5283,49,0.1,0.9,1.8899,49,1.5319,non-habitable
Kepler-1176 b,0.9,0.1,2.3579,50,0.1,0.9,1.4028,49,2.3483,non-habitable
Kepler-1177 b,0.9,0.1,1.8192,52,0.1,0.9,0.8584,49,1.8096,non-habitable
Kepler-1178 b,0.9,0.1,1.0416,49,0.1,0.9,0.8989,49,1.0402,non-habitable
Kepler-1179 b,0.9,0.1,1.28,50,0.2,0.8,1.0152,49,1.2774,non-habitable
Kepler-1180 b,0.9,0.1,1.9041,51,0.1,0.9,1.5989,49,1.901,non-habitable
Kepler-1181 b,0.8,0.2,1.4514,49,0.1,0.9,2.3353,49,1.4602,non-habitable
Kepler-1182 b,0.9,0.1,2.3162,50,0.1,0.9,1.7702,49,2.3107,non-habitable
Kepler-1185 b,0.9,0.1,1.2887,49,0.1,0.9,0.7677,49,1.2835,non-habitable
Kepler-1186 b,0.9,0.1,2.136,49,0.1,0.9,1.4509,49,2.1291,non-habitable
Kepler-1188 b,0.8,0.2,1.9049,49,0.1,0.9,1.529,49,1.9011,non-habitable
Kepler-1189 b,0.9,0.1,1.6968,49,0.1,0.9,2.3975,49,1.7038,non-habitable
Kepler-1190 b,0.9,0.1,1.2887,52,0.1,0.9,1.2015,49,1.2878,non-habitable
Kepler-1191 b,0.7,0.3,1.3502,49,0.1,0.9,1.6707,53,1.3534,non-habitable
Kepler-1192 b,0.9,0.1,2.2672,49,0.1,0.9,1.2162,49,2.2567,non-habitable
Kepler-1193 b,0.9,0.1,1.28,49,0.1,0.9,2.5216,49,1.2924,non-habitable
Kepler-1194 b,0.9,0.1,1.4547,49,0.1,0.9,1.3422,49,1.4536,non-habitable
Kepler-1195 b,0.8,0.2,1.9049,49,0.1,0.9,1.4236,50,1.9001,non-habitable
Kepler-1196 b,0.9,0.1,2.136,51,0.1,0.9,1.0125,49,2.1248,non-habitable
Kepler-1197 b,0.9,0.1,1.2149,49,0.1,0.9,1.8909,49,1.2217,non-habitable
Kepler-1198 b,0.9,0.1,1.4172,49,0.1,0.9,1.6219,49,1.4192,non-habitable
Kepler-1199 b,0.8,0.2,1.0974,50,0.1,0.9,1.5288,50,1.1017,non-habitable
Kepler-1200 b,0.9,0.1,1.0416,51,0.1,0.9,2.1513,50,1.0527,non-habitable
Kepler-1201 b,0.9,0.1,2.1865,49,0.1,0.9,1.7606,49,2.1822,non-habitable
Kepler-1203 b,0.9,0.1,1.0416,49,0.1,0.9,2.2542,49,1.0537,non-habitable
Kepler-1205 b,0.9,0.1,1.3624,49,0.1,0.9,2.6362,49,1.3751,non-habitable
Kepler-1206 b,0.9,0.1,1.5744,49,0.1,0.9,2.382,50,1.5825,non-habitable
Kepler-1207 b,0.9,0.1,1.5571,49,0.1,0.9,1.5593,49,1.5571,non-habitable
Kepler-1208 b,0.9,0.1,2.2254,49,0.1,0.9,1.3815,49,2.217,non-habitable
Kepler-1209 b,0.9,0.1,1.4547,49,0.1,0.9,1.4793,51,1.4549,non-habitable
Kepler-1210 b,0.8,0.2,1.5639,49,0.3,0.7,0.4805,49,1.5531,non-habitable
Kepler-1212 b,0.9,0.1,2.0481,49,0.2,0.8,0.9679,50,2.0373,non-habitable
Kepler-1213 b,0.9,0.1,1.1598,50,0.1,0.9,2.0917,49,1.1691,non-habitable
Kepler-1214 b,0.8,0.2,2.178,51,0.1,0.9,1.2392,49,2.1686,non-habitable
Kepler-1215 b,0.9,0.1,1.1873,50,0.1,0.9,1.8632,50,1.1941,non-habitable
Kepler-1216 b,0.9,0.1,1.3436,49,0.1,0.9,2.0158,49,1.3503,non-habitable
Kepler-1217 b,0.8,0.2,1.8219,49,0.1,0.9,2.8132,50,1.8318,non-habitable
Kepler-1218 b,0.9,0.1,1.3811,50,0.1,0.9,1.3573,49,1.3809,non-habitable
Kepler-1219 b,0.9,0.1,2.0294,52,0.1,0.9,1.9776,49,2.0289,non-habitable
Kepler-1220 b,0.9,0.1,1.4634,49,0.2,0.8,0.9373,49,1.4581,non-habitable
Kepler-1221 b,0.9,0.1,1.8004,49,0.1,0.9,1.3698,49,1.7961,non-habitable
Kepler-1222 b,0.1,0.9,0.8069,50,0.1,0.9,2.0608,49,0.8194,non-habitable
Kepler-1223 b,0.8,0.2,1.1555,49,0.2,0.8,0.5833,49,1.1498,non-habitable
Kepler-1224 b,0.8,0.2,1.2486,49,0.1,0.9,1.6535,49,1.2526,non-habitable
Kepler-1225 b,0.9,0.1,1.7342,50,0.1,0.9,2.0689,49,1.7375,non-habitable
Kepler-1226 b,0.9,0.1,1.3898,53,0.1,0.9,1.4201,49,1.3901,non-habitable
Kepler-1227 b,0.9,0.1,2.1865,49,0.1,0.9,0.9176,49,2.1738,non-habitable
Kepler-1228 b,0.9,0.1,1.4735,51,0.1,0.9,3.0253,49,1.489,non-habitable
Kepler-1229 b,0.9,0.1,1.3523,49,0.2,0.8,0.3091,51,1.3419,psychroplanet
Kepler-1231 b,0.9,0.1,1.3711,49,0.1,0.9,1.5918,49,1.3733,non-habitable
Kepler-1232 b,0.9,0.1,1.8465,49,0.1,0.9,1.1787,49,1.8398,non-habitable
Kepler-1235 b,0.1,0.9,0.8069,49,0.2,0.8,0.8613,49,0.8074,non-habitable
Kepler-1236 b,0.9,0.1,2.0481,51,0.1,0.9,1.1026,49,2.0386,non-habitable
Kepler-1238 b,0.9,0.1,1.8465,49,0.1,0.9,2.7114,51,1.8551,non-habitable
Kepler-1240 b,0.9,0.1,1.1234,50,0.1,0.9,1.8737,50,1.1309,non-habitable
Kepler-1242 b,0.9,0.1,2.1663,49,0.1,0.9,1.2678,49,2.1573,non-habitable
Kepler-1243 b,0.9,0.1,1.6766,50,0.1,0.9,1.383,49,1.6737,non-habitable
Kepler-1244 b,0.6,0.4,1.1775,49,0.1,0.9,2.9439,49,1.1952,non-habitable
Kepler-1245 b,0.9,0.1,1.3811,49,0.2,0.8,0.9349,52,1.3766,non-habitable
Kepler-1245 c,0.8,0.2,1.3339,49,0.1,0.9,2.0144,52,1.3407,non-habitable
Kepler-1246 b,0.9,0.1,1.3162,49,0.1,0.9,1.1387,49,1.3144,non-habitable
Kepler-1247 b,0.9,0.1,2.2355,49,0.1,0.9,1.3984,53,2.2271,non-habitable
Kepler-1248 b,0.9,0.1,1.151,53,0.3,0.7,0.4822,49,1.1443,non-habitable
Kepler-1249 b,0.7,0.3,2.1025,50,0.1,0.9,1.5714,50,2.0972,non-habitable
Kepler-1250 b,0.9,0.1,1.8379,51,0.2,0.8,1.2843,49,1.8324,non-habitable
Kepler-1251 b,0.9,0.1,1.7615,49,0.1,0.9,1.023,49,1.7541,non-habitable
Kepler-1252 b,0.8,0.2,1.539,49,0.1,0.9,1.5515,50,1.5391,non-habitable
Kepler-1253 b,0.8,0.2,1.2486,50,0.1,0.9,0.9781,49,1.2459,non-habitable
Kepler-1254 b,0.9,0.1,1.4908,49,0.1,0.9,1.3199,50,1.4891,non-habitable
Kepler-1254 c,0.8,0.2,1.2235,50,0.1,0.9,1.7219,49,1.2285,non-habitable
Kepler-1254 d,0.9,0.1,1.2699,49,0.2,0.8,0.7906,49,1.2651,non-habitable
Kepler-1255 b,0.9,0.1,2.2254,49,0.1,0.9,1.307,52,2.2162,non-habitable
Kepler-1256 b,0.9,0.1,1.436,50,0.1,0.9,1.7926,49,1.4396,non-habitable
Kepler-1257 b,0.9,0.1,1.4634,49,0.2,0.8,1.1227,49,1.46,non-habitable
Kepler-1258 b,0.8,0.2,0.8539,49,0.1,0.9,2.9913,50,0.8753,non-habitable
Kepler-1259 b,0.9,0.1,1.3811,49,0.2,0.8,1.4358,49,1.3816,non-habitable
Kepler-1260 b,0.9,0.1,1.6968,49,0.1,0.9,1.4595,49,1.6944,non-habitable
Kepler-1261 b,0.9,0.1,2.1663,49,0.2,0.8,0.5545,50,2.1502,non-habitable
Kepler-1262 b,0.9,0.1,1.7342,49,0.1,0.9,1.729,49,1.7341,non-habitable
Kepler-1263 b,0.9,0.1,1.1146,49,0.1,0.9,1.6726,49,1.1202,non-habitable
Kepler-1264 b,0.9,0.1,1.151,49,0.1,0.9,3.0865,49,1.1704,non-habitable
Kepler-1265 b,0.9,0.1,1.2974,49,0.1,0.9,1.3415,49,1.2978,non-habitable
Kepler-1268 b,0.9,0.1,1.943,49,0.3,0.7,0.3951,51,1.9275,non-habitable
Kepler-1269 b,0.9,0.1,1.5571,49,0.1,0.9,1.2239,49,1.5538,non-habitable
Kepler-1271 b,0.9,0.1,1.4259,49,0.1,0.9,2.6012,52,1.4377,non-habitable
Kepler-1272 b,0.9,0.1,2.2672,49,0.2,0.8,0.6909,51,2.2514,non-habitable
Kepler-1273 b,0.9,0.1,2.3982,49,0.1,0.9,1.242,49,2.3866,non-habitable
Kepler-1274 b,0.9,0.1,1.3711,49,0.1,0.9,2.5174,49,1.3826,non-habitable
Kepler-1275 b,0.9,0.1,1.4259,49,0.2,0.8,1.3017,49,1.4247,non-habitable
Kepler-1276 b,0.9,0.1,1.1598,49,0.1,0.9,1.665,49,1.1649,non-habitable
Kepler-1277 b,0.9,0.1,1.5383,51,0.1,0.9,1.0435,49,1.5334,non-habitable
Kepler-1278 b,0.9,0.1,0.995,53,0.1,0.9,2.3448,49,1.0085,non-habitable
Kepler-1279 b,0.9,0.1,1.6766,49,0.1,0.9,1.5281,49,1.6751,non-habitable
Kepler-1280 b,0.9,0.1,1.7903,49,0.1,0.9,1.1519,49,1.7839,non-habitable
Kepler-1281 b,0.9,0.1,1.5744,49,0.1,0.9,2.0306,49,1.579,non-habitable
Kepler-1282 b,0.9,0.1,1.4908,49,0.1,0.9,2.3554,49,1.4994,non-habitable
Kepler-1283 b,0.9,0.1,1.8192,49,0.1,0.9,1.7876,51,1.8189,non-habitable
Kepler-1284 b,0.9,0.1,1.1786,52,0.1,0.9,2.8942,52,1.1958,non-habitable
Kepler-1285 b,0.9,0.1,0.9584,50,0.1,0.9,1.5688,49,0.9645,non-habitable
Kepler-1286 b,0.8,0.2,1.9704,50,0.1,0.9,1.6465,49,1.9672,non-habitable
Kepler-1287 b,0.9,0.1,1.4735,49,0.1,0.9,1.5219,49,1.474,non-habitable
Kepler-1288 b,0.9,0.1,1.0958,50,0.1,0.9,2.6007,51,1.1108,non-habitable
Kepler-1289 b,0.8,0.2,1.4089,51,0.2,0.8,0.9992,53,1.4048,non-habitable
Kepler-1290 b,0.9,0.1,1.3711,53,0.1,0.9,1.9234,49,1.3766,non-habitable
Kepler-1291 b,0.9,0.1,1.5931,49,0.1,0.9,1.4697,51,1.5919,non-habitable
Kepler-1292 b,0.9,0.1,1.7342,49,0.1,0.9,2.1779,49,1.7386,non-habitable
Kepler-1293 b,0.9,0.1,0.9584,49,0.1,0.9,2.1098,49,0.9699,non-habitable
Kepler-1295 b,0.9,0.1,1.4908,49,0.1,0.9,1.9841,52,1.4957,non-habitable
Kepler-1296 b,0.9,0.1,0.9027,49,0.1,0.9,1.4076,49,0.9077,non-habitable
Kepler-1297 b,0.9,0.1,0.9584,49,0.1,0.9,2.583,49,0.9746,non-habitable
Kepler-1298 b,0.9,0.1,1.2699,50,0.1,0.9,2.4434,49,1.2816,non-habitable
Kepler-1300 b,0.9,0.1,1.3249,49,0.1,0.9,1.6619,49,1.3283,non-habitable
Kepler-1301 b,0.9,0.1,1.3523,49,0.1,0.9,1.411,49,1.3529,non-habitable
Kepler-1302 b,0.9,0.1,1.3811,49,0.1,0.9,1.443,51,1.3817,non-habitable
Kepler-1303 b,0.9,0.1,1.3711,52,0.2,0.8,0.9083,53,1.3665,non-habitable
Kepler-1304 b,0.9,0.1,2.1865,49,0.1,0.9,1.3177,49,2.1778,non-habitable
Kepler-1305 b,0.9,0.1,1.8004,49,0.1,0.9,1.5074,49,1.7975,non-habitable
Kepler-1306 b,0.9,0.1,1.8192,53,0.1,0.9,1.4435,49,1.8154,non-habitable
Kepler-1307 b,0.9,0.1,2.3679,51,0.1,0.9,1.5599,49,2.3598,non-habitable
Kepler-1308 b,0.1,0.9,0.7317,51,0.1,0.9,1.0381,49,0.7348,non-habitable
Kepler-1309 b,0.9,0.1,2.2672,49,0.1,0.9,1.1207,49,2.2557,non-habitable
Kepler-1310 b,0.9,0.1,1.3811,51,0.1,0.9,3.269,50,1.4,non-habitable
Kepler-1311 b,0.9,0.1,1.2061,49,0.1,0.9,1.7537,49,1.2116,non-habitable
Kepler-1311 c,0.9,0.1,1.1873,49,0.1,0.9,2.6941,49,1.2024,non-habitable
Kepler-1312 b,0.9,0.1,2.0006,49,0.1,0.9,1.9538,49,2.0001,non-habitable
Kepler-1313 b,0.9,0.1,1.6867,50,0.1,0.9,1.9697,50,1.6895,non-habitable
Kepler-1315 b,0.9,0.1,1.3349,50,0.1,0.9,2.5803,50,1.3474,non-habitable
Kepler-1317 b,0.9,0.1,1.5009,49,0.1,0.9,3.1492,49,1.5174,non-habitable
Kepler-1319 b,0.9,0.1,1.2974,53,0.1,0.9,1.2864,49,1.2973,non-habitable
Kepler-1320 b,0.9,0.1,1.6305,49,0.1,0.9,2.599,52,1.6402,non-habitable
Kepler-1321 c,0.9,0.1,2.3061,49,0.1,0.9,1.6743,49,2.2998,non-habitable
Kepler-1322 b,0.9,0.1,1.547,49,0.1,0.9,2.9607,49,1.5611,non-habitable
Kepler-1323 b,0.9,0.1,1.4634,53,0.1,0.9,3.8999,49,1.4878,non-habitable
Kepler-1324 b,0.9,0.1,1.4547,51,0.1,0.9,1.6133,49,1.4563,non-habitable
Kepler-1327 b,0.9,0.1,1.7241,49,0.1,0.9,1.5317,49,1.7222,non-habitable
Kepler-1328 b,0.9,0.1,0.9584,49,0.1,0.9,1.9199,51,0.968,non-habitable
Kepler-1329 b,0.9,0.1,2.0784,49,0.1,0.9,1.2768,49,2.0704,non-habitable
Kepler-1330 b,0.9,0.1,1.5844,50,0.1,0.9,1.5668,49,1.5842,non-habitable
Kepler-1331 b,0.9,0.1,1.0316,49,0.1,0.9,2.3275,52,1.0446,non-habitable
Kepler-1332 b,0.9,0.1,1.3249,49,0.1,0.9,1.4269,53,1.3259,non-habitable
Kepler-1334 b,0.9,0.1,2.1865,49,0.1,0.9,1.4531,49,2.1792,non-habitable
Kepler-1335 b,0.9,0.1,1.3898,49,0.1,0.9,1.4644,49,1.3905,non-habitable
Kepler-1336 b,0.8,0.2,1.8146,49,0.1,0.9,1.4504,49,1.811,non-habitable
Kepler-1336 c,0.7,0.3,1.5102,51,0.1,0.9,2.1074,50,1.5162,non-habitable
Kepler-1337 b,0.9,0.1,2.3162,49,0.1,0.9,0.9988,52,2.303,non-habitable
Kepler-1338 b,0.9,0.1,0.9127,49,0.1,0.9,3.1526,49,0.9351,non-habitable
Kepler-1339 b,0.1,0.9,0.7905,50,0.1,0.9,2.5129,49,0.8077,non-habitable
Kepler-1340 b,0.9,0.1,1.4908,51,0.2,0.8,2.0919,49,1.4968,non-habitable
Kepler-1342 b,0.9,0.1,1.5931,49,0.1,0.9,2.3686,50,1.6009,non-habitable
Kepler-1343 b,0.9,0.1,1.8465,49,0.1,0.9,2.2538,49,1.8506,non-habitable
Kepler-1344 b,0.9,0.1,1.7615,49,0.1,0.9,2.2256,49,1.7661,non-habitable
Kepler-1345 b,0.9,0.1,2.2672,53,0.2,0.8,0.8431,53,2.253,non-habitable
Kepler-1346 b,0.9,0.1,1.5196,49,0.1,0.9,2.5117,49,1.5295,non-habitable
Kepler-1347 b,0.9,0.1,1.0139,49,0.3,0.7,0.3217,49,1.007,non-habitable
Kepler-1348 b,0.8,0.2,1.7767,49,0.1,0.9,1.31,49,1.772,non-habitable
Kepler-1349 b,0.1,0.9,0.7794,50,0.1,0.9,2.6367,50,0.798,non-habitable
Kepler-1350 c,0.9,0.1,1.6492,49,0.1,0.9,1.5888,50,1.6486,non-habitable
Kepler-1351 b,0.2,0.8,0.7521,49,0.1,0.9,2.0545,49,0.7651,non-habitable
Kepler-1352 b,0.9,0.1,0.8759,49,0.2,0.8,1.2694,50,0.8798,non-habitable
Kepler-1353 b,0.9,0.1,1.7241,49,0.1,0.9,1.0002,49,1.7169,non-habitable
Kepler-1355 b,0.9,0.1,1.4086,49,0.1,0.9,2.5758,49,1.4203,non-habitable
Kepler-1356 b,0.9,0.1,1.4634,49,0.1,0.9,3.0109,49,1.4789,non-habitable
Kepler-1357 b,0.9,0.1,1.2424,49,0.1,0.9,2.1128,49,1.2511,non-habitable
Kepler-1358 b,0.9,0.1,1.0958,49,0.1,0.9,1.4586,52,1.0994,non-habitable
Kepler-1361 b,0.8,0.2,0.8539,51,0.2,0.8,0.832,49,0.8537,non-habitable
Kepler-1363 b,0.9,0.1,1.2149,49,0.1,0.9,1.7466,50,1.2202,non-habitable
Kepler-1364 b,0.9,0.1,2.0582,49,0.2,0.8,1.1992,51,2.0496,non-habitable
Kepler-1365 b,0.9,0.1,0.9127,49,0.1,0.9,1.674,49,0.9203,non-habitable
Kepler-1365 c,0.2,0.8,0.816,49,0.1,0.9,1.8889,49,0.8267,non-habitable
Kepler-1366 b,0.9,0.1,1.3811,49,0.3,0.7,0.4426,51,1.3717,non-habitable
Kepler-1367 b,0.9,0.1,0.9127,53,0.1,0.9,1.6578,49,0.9202,non-habitable
Kepler-1368 b,0.9,0.1,1.5844,50,0.1,0.9,3.7678,50,1.6062,non-habitable
Kepler-1370 b,0.9,0.1,1.7615,49,0.1,0.9,1.5848,49,1.7597,non-habitable
Kepler-1370 c,0.9,0.1,1.2337,49,0.1,0.9,2.0012,49,1.2414,non-habitable
Kepler-1371 b,0.1,0.9,0.7927,52,0.1,0.9,1.7735,50,0.8025,non-habitable
Kepler-1371 c,0.1,0.9,0.7647,49,0.1,0.9,2.0441,49,0.7775,non-habitable
Kepler-1372 b,0.9,0.1,1.2337,49,0.1,0.9,2.7914,53,1.2493,non-habitable
Kepler-1373 b,0.9,0.1,1.1234,50,0.2,0.8,1.5906,49,1.1281,non-habitable
Kepler-1374 b,0.9,0.1,2.1865,49,0.1,0.9,1.4948,51,2.1796,non-habitable
Kepler-1375 b,0.9,0.1,1.668,50,0.1,0.9,3.1692,49,1.683,non-habitable
Kepler-1376 b,0.9,0.1,1.0316,49,0.1,0.9,1.8075,49,1.0394,non-habitable
Kepler-1377 b,0.9,0.1,1.2149,49,0.3,0.7,0.6796,51,1.2095,non-habitable
Kepler-1378 b,0.9,0.1,2.1072,49,0.1,0.9,1.1644,52,2.0978,non-habitable
Kepler-1379 b,0.8,0.2,1.2235,49,0.1,0.9,2.7217,50,1.2385,non-habitable
Kepler-1380 b,0.9,0.1,1.3811,49,0.1,0.9,1.5198,49,1.3825,non-habitable
Kepler-1381 b,0.9,0.1,2.1562,50,0.1,0.9,1.3046,49,2.1477,non-habitable
Kepler-1382 b,0.9,0.1,1.8004,50,0.1,0.9,1.8674,49,1.8011,non-habitable
Kepler-1383 b,0.9,0.1,1.3624,49,0.1,0.9,1.8053,50,1.3668,non-habitable
Kepler-1384 b,0.9,0.1,1.8566,50,0.1,0.9,1.1937,49,1.85,non-habitable
Kepler-1385 b,0.9,0.1,0.848,49,0.1,0.9,2.3543,49,0.8631,non-habitable
Kepler-1386 b,0.9,0.1,1.2061,50,0.1,0.9,1.78,49,1.2118,non-habitable
Kepler-1387 b,0.9,0.1,0.9217,49,0.1,0.9,1.9105,49,0.9316,non-habitable
Kepler-1388 c,0.9,0.1,2.1663,49,0.2,0.8,0.7698,49,2.1523,non-habitable
Kepler-1388 e,0.9,0.1,2.3579,49,0.1,0.9,0.8081,49,2.3424,non-habitable
Kepler-1389 b,0.9,0.1,1.6968,49,0.1,0.9,0.7225,49,1.6871,non-habitable
Kepler-1390 b,0.9,0.1,1.151,49,0.1,0.9,1.7638,50,1.1571,non-habitable
Kepler-1391 b,0.8,0.2,1.5464,49,0.1,0.9,1.0734,49,1.5417,non-habitable
Kepler-1392 b,0.9,0.1,1.8753,50,0.1,0.9,1.3697,50,1.8702,non-habitable
Kepler-1393 b,0.3,0.7,0.8139,49,0.1,0.9,2.1607,49,0.8274,non-habitable
Kepler-1394 b,0.9,0.1,1.3436,49,0.1,0.9,3.2636,50,1.3628,non-habitable
Kepler-1395 b,0.1,0.9,0.818,49,0.1,0.9,2.2366,50,0.8322,non-habitable
Kepler-1396 b,0.9,0.1,1.9819,49,0.1,0.9,1.6566,51,1.9786,non-habitable
Kepler-1397 b,0.9,0.1,1.6406,49,0.2,0.8,0.644,49,1.6306,non-habitable
Kepler-1398 b,0.9,0.1,0.8938,49,0.1,0.9,2.4449,49,0.9093,non-habitable
Kepler-1398 c,0.9,0.1,1.0139,49,0.1,0.9,2.215,49,1.0259,non-habitable
Kepler-1399 b,0.9,0.1,1.2149,49,0.1,0.9,2.6284,51,1.229,non-habitable
Kepler-1400 b,0.9,0.1,1.5571,50,0.1,0.9,1.3912,49,1.5554,non-habitable
Kepler-1401 b,0.8,0.2,1.5464,49,0.1,0.9,1.6975,49,1.5479,non-habitable
Kepler-1402 b,0.1,0.9,0.8049,49,0.2,0.8,1.0007,49,0.8069,non-habitable
Kepler-1403 b,0.9,0.1,2.0481,49,0.1,0.9,2.2641,50,2.0503,non-habitable
Kepler-1404 b,0.9,0.1,1.9142,49,0.1,0.9,1.286,50,1.9079,non-habitable
Kepler-1406 b,0.9,0.1,1.0781,50,0.1,0.9,1.5807,49,1.0831,non-habitable
Kepler-1407 b,0.9,0.1,2.1562,49,0.1,0.9,1.5448,49,2.1501,non-habitable
Kepler-1408 b,0.9,0.1,0.8759,49,0.1,0.9,2.5263,53,0.8924,non-habitable
Kepler-1409 b,0.8,0.2,1.0058,50,0.2,0.8,1.3053,49,1.0088,non-habitable
Kepler-1410 b,0.8,0.2,1.6339,49,0.1,0.9,0.6606,49,1.6242,mesoplanet
Kepler-1412 b,0.9,0.1,0.829,49,0.1,0.9,2.2559,49,0.8433,non-habitable
Kepler-1413 b,0.9,0.1,1.7342,49,0.1,0.9,1.3188,49,1.73,non-habitable
Kepler-1414 b,0.9,0.1,1.1974,49,0.2,0.8,0.873,49,1.1942,non-habitable
Kepler-1415 b,0.9,0.1,1.2524,49,0.2,0.8,1.4885,50,1.2548,non-habitable
Kepler-1416 b,0.8,0.2,0.8719,51,0.1,0.9,2.8699,52,0.8919,non-habitable
Kepler-1417 b,0.9,0.1,0.9862,49,0.1,0.9,1.2717,49,0.9891,non-habitable
Kepler-1418 b,0.9,0.1,1.5931,50,0.1,0.9,1.0096,49,1.5873,non-habitable
Kepler-1420 b,0.9,0.1,1.2424,50,0.2,0.8,0.7883,50,1.2379,non-habitable
Kepler-1421 b,0.9,0.1,0.9217,49,0.1,0.9,2.0734,49,0.9332,non-habitable
Kepler-1422 b,0.9,0.1,1.9329,49,0.1,0.9,1.623,50,1.9298,non-habitable
Kepler-1423 b,0.9,0.1,1.0416,49,0.1,0.9,0.9663,50,1.0408,non-habitable
Kepler-1424 b,0.8,0.2,1.0974,51,0.1,0.9,1.1895,50,1.0983,non-habitable
Kepler-1425 b,0.9,0.1,0.9306,49,0.1,0.9,1.3353,50,0.9346,non-habitable
Kepler-1426 b,0.9,0.1,1.5009,49,0.1,0.9,1.4976,49,1.5009,non-habitable
Kepler-1427 b,0.9,0.1,1.0781,49,0.1,0.9,3.0919,49,1.0982,non-habitable
Kepler-1428 b,0.9,0.1,1.5744,50,0.1,0.9,1.8887,49,1.5775,non-habitable
