Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-1482 b,0.8,0.1,0.9941,49,0.1,0.8,1.1762,49,0.9959,non-habitable
Kepler-1483 b,0.7,0.2,1.3511,49,0.1,0.8,1.7523,49,1.3551,non-habitable
Kepler-1484 b,0.8,0.1,1.874,49,0.1,0.8,1.1272,52,1.8665,non-habitable
Kepler-1485 b,0.7,0.2,1.3147,49,0.1,0.8,1.3036,49,1.3146,non-habitable
Kepler-1486 b,0.7,0.2,1.9624,53,0.1,0.8,1.0831,52,1.9536,non-habitable
Kepler-1487 b,0.8,0.1,1.891,50,0.1,0.8,2.1173,49,1.8933,non-habitable
Kepler-1488 b,0.8,0.1,1.6731,50,0.1,0.8,1.174,49,1.6681,non-habitable
Kepler-1489 b,0.8,0.1,1.6026,50,0.1,0.8,0.8435,50,1.595,non-habitable
Kepler-1491 b,0.8,0.1,1.396,49,0.1,0.8,1.2666,50,1.3947,non-habitable
Kepler-1492 b,0.8,0.1,1.3799,52,0.1,0.8,0.9981,50,1.3761,non-habitable
Kepler-1493 b,0.8,0.1,1.3164,49,0.1,0.7,1.285,49,1.3161,non-habitable
Kepler-1496 b,0.8,0.1,1.9644,50,0.1,0.6,0.9527,49,1.9543,non-habitable
Kepler-1497 b,0.8,0.1,1.5143,49,0.1,0.8,1.4841,49,1.514,non-habitable
Kepler-1498 b,0.7,0.1,1.2172,50,0.1,0.7,0.8069,49,1.2131,non-habitable
Kepler-1499 b,0.8,0.1,1.1398,52,0.1,0.8,0.8224,49,1.1366,non-habitable
Kepler-1500 b,0.8,0.1,1.1487,51,0.1,0.8,1.2801,49,1.15,non-habitable
Kepler-1501 b,0.8,0.1,1.4356,49,0.1,0.8,1.5193,49,1.4364,non-habitable
Kepler-1503 b,0.8,0.1,2.0051,49,0.1,0.8,0.7538,49,1.9926,non-habitable
Kepler-1504 b,0.7,0.1,1.7533,51,0.1,0.7,0.7936,49,1.7437,non-habitable
Kepler-1505 b,0.1,0.1,0.9768,49,0.1,0.8,0.9628,49,0.9767,non-habitable
Kepler-1506 b,0.8,0.1,1.2449,50,0.1,0.5,0.9458,49,1.2419,non-habitable
Kepler-1507 b,0.1,0.1,0.9646,53,0.1,0.8,1.0795,53,0.9657,non-habitable
Kepler-1508 b,0.6,0.2,1.1794,50,0.1,0.8,1.3224,52,1.1808,non-habitable
Kepler-1509 b,0.8,0.1,1.6659,50,0.1,0.8,1.1821,49,1.6611,non-habitable
Kepler-1511 b,0.8,0.1,1.5303,49,0.1,0.8,1.3374,49,1.5284,non-habitable
Kepler-1512 b,0.8,0.1,1.1321,50,0.1,0.8,0.8512,49,1.1293,non-habitable
Kepler-1516 b,0.8,0.1,1.5853,49,0.1,0.8,1.675,49,1.5862,non-habitable
Kepler-1521 b,0.8,0.1,2.1974,49,0.1,0.8,0.9096,50,2.1845,non-habitable
Kepler-1522 b,0.8,0.1,1.5622,49,0.1,0.8,2.2169,50,1.5687,non-habitable
Kepler-1523 b,0.8,0.1,1.4517,51,0.1,0.7,2.1914,50,1.4591,non-habitable
Kepler-1525 b,0.1,0.1,0.9735,49,0.1,0.6,1.4343,49,0.9781,non-habitable
Kepler-1526 b,0.8,0.1,2.1391,52,0.1,0.8,1.5197,49,2.1329,non-habitable
Kepler-1528 b,0.8,0.1,1.3563,50,0.1,0.8,2.2957,50,1.3657,non-habitable
Kepler-1529 b,0.8,0.1,1.8584,49,0.1,0.8,1.5071,49,1.8549,non-habitable
Kepler-1530 b,0.8,0.1,1.4984,50,0.1,0.8,1.9218,50,1.5026,non-habitable
Kepler-1530 c,0.8,0.1,1.507,52,0.1,0.8,1.5983,49,1.5079,non-habitable
Kepler-1531 b,0.8,0.1,1.0757,50,0.1,0.8,2.8085,50,1.093,non-habitable
Kepler-1532 b,0.7,0.1,1.2236,50,0.1,0.6,1.6697,51,1.2281,non-habitable
Kepler-1534 b,0.8,0.1,1.6975,50,0.1,0.8,1.5869,49,1.6964,non-habitable
Kepler-1537 b,0.8,0.1,1.1321,49,0.1,0.8,1.9452,51,1.1402,non-habitable
Kepler-1540 b,0.6,0.3,2.0306,49,0.1,0.8,0.6598,50,2.0169,mesoplanet
Kepler-1541 b,0.8,0.1,1.1078,50,0.1,0.7,1.1622,50,1.1083,non-habitable
Kepler-1542 b,0.1,0.1,0.9526,50,0.1,0.8,1.6463,49,0.9595,non-habitable
Kepler-1542 c,0.1,0.2,0.9114,50,0.1,0.8,1.7546,51,0.9198,non-habitable
Kepler-1542 d,0.2,0.1,0.9557,49,0.1,0.8,1.5044,52,0.9612,non-habitable
Kepler-1542 e,0.1,0.2,0.9328,51,0.1,0.8,1.5406,49,0.9389,non-habitable
Kepler-1544 b,0.8,0.1,1.6098,50,0.1,0.8,0.611,49,1.5998,mesoplanet
Kepler-1547 b,0.1,0.1,0.9724,50,0.1,0.8,2.9729,49,0.9924,non-habitable
Kepler-1552 b,0.6,0.3,2.0052,49,0.1,0.8,0.6786,49,1.9919,mesoplanet
Kepler-1553 b,0.8,0.1,1.1078,49,0.1,0.8,1.5354,49,1.1121,non-habitable
Kepler-1555 b,0.8,0.1,1.475,50,0.1,0.8,1.5955,50,1.4762,non-habitable
Kepler-1556 b,0.8,0.1,1.7532,50,0.1,0.8,1.5045,50,1.7507,non-habitable
Kepler-1557 b,0.8,0.1,1.4034,49,0.1,0.8,2.0501,49,1.4099,non-habitable
Kepler-1558 b,0.1,0.1,0.9398,49,0.1,0.7,1.2893,50,0.9433,non-habitable
Kepler-1559 b,0.1,0.1,0.9463,49,0.1,0.8,2.1386,49,0.9582,non-habitable
Kepler-1560 b,0.1,0.1,0.9702,49,0.1,0.8,1.8623,49,0.9791,non-habitable
Kepler-1561 b,0.8,0.1,1.059,50,0.1,0.8,2.6694,50,1.0751,non-habitable
Kepler-1563 b,0.1,0.1,0.9514,49,0.1,0.8,1.7391,50,0.9593,non-habitable
Kepler-1564 b,0.8,0.1,1.3637,49,0.1,0.8,1.1695,49,1.3618,non-habitable
Kepler-1565 b,0.7,0.1,1.1201,52,0.1,0.8,1.8516,49,1.1274,non-habitable
Kepler-1566 b,0.1,0.2,0.9352,49,0.1,0.8,2.496,49,0.9508,non-habitable
Kepler-1568 b,0.8,0.1,1.2285,49,0.1,0.8,1.2763,49,1.229,non-habitable
Kepler-1569 b,0.8,0.1,1.5303,52,0.1,0.8,2.0143,49,1.5351,non-habitable
Kepler-1570 b,0.7,0.1,1.0296,49,0.1,0.8,1.0138,49,1.0294,non-habitable
Kepler-1571 b,0.7,0.2,1.3511,50,0.1,0.8,2.2757,49,1.3603,non-habitable
Kepler-1572 b,0.2,0.1,0.9718,49,0.1,0.6,1.1918,49,0.974,non-habitable
Kepler-1573 b,0.7,0.1,1.1279,49,0.1,0.7,1.708,49,1.1337,non-habitable
Kepler-1574 b,0.8,0.1,1.221,49,0.1,0.8,1.6214,53,1.225,non-habitable
Kepler-1575 b,0.7,0.1,1.2031,49,0.1,0.8,1.9461,49,1.2105,non-habitable
Kepler-1576 b,0.8,0.1,1.0188,49,0.1,0.8,1.5615,52,1.0242,non-habitable
Kepler-1577 b,0.8,0.1,1.0924,49,0.1,0.6,1.0388,49,1.0919,non-habitable
Kepler-1578 b,0.8,0.1,1.0188,49,0.1,0.8,2.1102,49,1.0297,non-habitable
Kepler-1579 b,0.1,0.1,0.9646,49,0.1,0.8,1.9222,49,0.9742,non-habitable
Kepler-1580 b,0.8,0.1,1.874,53,0.1,0.7,1.2127,49,1.8674,non-habitable
Kepler-1581 b,0.1,0.1,0.9587,49,0.1,0.7,1.4467,49,0.9636,non-habitable
Kepler-1582 b,0.8,0.1,1.3799,49,0.1,0.8,0.8365,49,1.3745,non-habitable
Kepler-1583 b,0.1,0.1,0.9269,49,0.1,0.4,0.8174,49,0.9258,non-habitable
Kepler-1584 b,0.7,0.2,1.4173,49,0.1,0.8,1.4656,50,1.4178,non-habitable
Kepler-1585 b,0.8,0.1,1.6185,50,0.1,0.7,1.5913,49,1.6182,non-habitable
Kepler-1586 b,0.8,0.1,1.4034,49,0.1,0.7,1.5045,49,1.4044,non-habitable
Kepler-1587 b,0.8,0.1,1.2524,49,0.1,0.8,1.5831,49,1.2557,non-habitable
Kepler-1588 b,0.1,0.2,0.9328,50,0.1,0.8,1.4225,49,0.9377,non-habitable
Kepler-1589 b,0.8,0.1,1.059,49,0.1,0.7,2.3285,49,1.0717,non-habitable
Kepler-1590 b,0.8,0.1,1.1001,49,0.1,0.8,1.6252,49,1.1054,non-habitable
Kepler-1591 b,0.8,0.1,1.2045,50,0.1,0.8,1.6249,49,1.2087,non-habitable
Kepler-1592 b,0.8,0.1,1.4121,49,0.1,0.8,2.2529,50,1.4205,non-habitable
Kepler-1594 b,0.8,0.1,1.0356,49,0.1,0.8,2.0298,49,1.0455,non-habitable
Kepler-1595 b,0.8,0.1,1.1728,53,0.1,0.8,1.4963,49,1.176,non-habitable
Kepler-1596 b,0.8,0.1,1.7061,49,0.1,0.8,0.9109,49,1.6981,non-habitable
Kepler-1597 b,0.8,0.1,1.0356,50,0.1,0.8,2.2674,49,1.0479,non-habitable
Kepler-1598 b,0.2,0.1,0.975,49,0.1,0.6,1.3307,49,0.9786,non-habitable
Kepler-1599 b,0.7,0.2,1.4261,49,0.1,0.8,0.7872,50,1.4197,non-habitable
Kepler-1601 b,0.1,0.1,0.9611,50,0.1,0.8,2.0507,50,0.972,non-habitable
Kepler-1602 b,0.8,0.1,1.26,49,0.1,0.8,1.6301,49,1.2637,non-habitable
Kepler-1603 b,0.8,0.1,1.221,50,0.1,0.8,2.4,51,1.2328,non-habitable
Kepler-1604 b,0.8,0.1,1.3164,49,0.1,0.7,1.9905,49,1.3231,non-habitable
Kepler-1605 b,0.8,0.1,1.0512,50,0.1,0.8,0.7159,49,1.0478,non-habitable
Kepler-1606 b,0.8,0.1,1.8428,49,0.1,0.8,0.6793,50,1.8312,thermoplanet
Kepler-1607 b,0.1,0.1,0.9757,52,0.1,0.7,1.2396,49,0.9783,non-habitable
Kepler-1608 b,0.7,0.2,1.4979,49,0.1,0.7,0.9998,50,1.4929,non-habitable
Kepler-1609 b,0.8,0.1,1.9644,50,0.1,0.8,0.9486,50,1.9542,non-habitable
Kepler-1610 b,0.8,0.1,1.475,49,0.1,0.8,1.3841,49,1.4741,non-habitable
Kepler-1611 b,0.1,0.1,0.9599,49,0.1,0.8,1.518,49,0.9655,non-habitable
Kepler-1612 b,0.8,0.1,1.0109,49,0.1,0.8,1.6929,51,1.0177,non-habitable
Kepler-1613 b,0.8,0.1,1.85,49,0.1,0.8,2.6453,49,1.858,non-habitable
Kepler-1614 b,0.8,0.1,1.3799,49,0.1,0.7,1.3794,49,1.3799,non-habitable
Kepler-1615 b,0.8,0.1,1.8343,50,0.1,0.8,1.0625,50,1.8266,non-habitable
Kepler-1616 b,0.8,0.1,1.0019,49,0.1,0.7,1.5374,50,1.0073,non-habitable
Kepler-1617 b,0.8,0.1,1.1487,50,0.1,0.8,1.2123,50,1.1493,non-habitable
Kepler-1618 b,0.8,0.1,1.1881,49,0.1,0.8,2.0766,49,1.197,non-habitable
Kepler-1619 b,0.1,0.1,0.9526,49,0.1,0.7,0.9879,51,0.953,non-habitable
Kepler-1620 b,0.8,0.1,1.475,50,0.1,0.7,0.8683,51,1.4689,non-habitable
Kepler-1621 b,0.8,0.1,1.915,49,0.1,0.8,0.9913,51,1.9058,non-habitable
Kepler-1622 b,0.7,0.2,1.3147,51,0.1,0.8,1.7413,50,1.319,non-habitable
Kepler-1623 b,0.8,0.1,1.2361,49,0.1,0.8,1.7637,50,1.2414,non-habitable
Kepler-1626 b,0.8,0.1,1.8017,50,0.1,0.8,2.6095,49,1.8098,non-habitable
Kepler-1629 b,0.1,0.2,0.934,49,0.1,0.8,1.7061,51,0.9417,non-habitable
Kepler-1630 b,0.7,0.2,1.8509,49,0.1,0.1,0.604,49,1.8384,non-habitable
Kepler-1631 b,0.8,0.1,1.26,50,0.1,0.8,1.748,50,1.2649,non-habitable
Kepler-1632 b,0.7,0.2,2.0831,49,0.1,0.8,0.8142,49,2.0704,non-habitable
Kepler-1633 b,0.7,0.2,1.3962,49,0.1,0.8,0.814,50,1.3904,non-habitable
Kepler-1637 b,0.1,0.1,0.9702,49,0.1,0.8,1.5472,50,0.976,non-habitable
Kepler-1638 b,0.8,0.1,1.6817,49,0.1,0.8,0.6641,49,1.6715,mesoplanet
Kepler-1643 b,0.8,0.1,2.029,49,0.1,0.8,1.6947,50,2.0257,non-habitable
Kepler-1644 b,0.8,0.1,1.6903,49,0.1,0.8,1.1525,50,1.6849,non-habitable
Kepler-1645 b,0.7,0.2,1.5424,51,0.1,0.8,1.3334,50,1.5403,non-habitable
Kepler-1646 b,0.6,0.2,1.1183,49,0.1,0.8,0.8166,50,1.1153,non-habitable
KIC-5522786 b,0.8,0.1,1.1728,50,0.1,0.8,0.6611,49,1.1677,thermoplanet
KOI-1843 b,0.1,0.7,1.3217,49,0.1,0.8,2.1364,50,1.3298,non-habitable
KOI-2700 b,0.8,0.1,1.0139,50,0.1,0.8,1.7722,53,1.0215,non-habitable
KOI-4427 b,0.7,0.2,1.5867,50,0.1,0.1,0.5932,50,1.5768,hypopsychroplanet
Lalande 21185 b,0.8,0.1,1.4195,51,0.1,0.6,0.7676,49,1.413,non-habitable
LHS 1140 b,0.1,0.8,1.9899,50,0.1,0.1,0.6032,49,1.976,psychroplanet
MOA-2007-BLG-192-L b,0.8,0.1,1.3563,49,0.1,0.2,0.4589,50,1.3473,non-habitable
MOA-2010-BLG-328L b,0.7,0.2,1.6628,52,0.1,0.1,0.5499,49,1.6517,non-habitable
OGLE-2005-390L b,0.7,0.2,1.4769,49,0.1,0.1,0.5372,49,1.4675,non-habitable
OGLE-2013-BLG-0341L b,0.8,0.1,1.1563,51,0.1,0.1,0.5165,50,1.1499,non-habitable
OGLE-BLG-1195L b,0.7,0.1,1.0991,49,0.1,0.1,0.4999,49,1.0931,non-habitable
Proxima Cen b,0.8,0.1,1.0834,49,0.1,0.2,0.5616,50,1.0782,psychroplanet
PSR 1257 12 b,0.1,0.1,0.8607,50,0.1,0.8,1.2381,49,0.8645,non-habitable
PSR 1257 12 c,0.8,0.1,1.4429,51,0.1,0.7,1.0887,49,1.4394,non-habitable
PSR 1257 12 d,0.8,0.1,1.4195,53,0.1,0.8,1.0792,49,1.4161,non-habitable
PSR 1719-14 b,0.8,0.1,3.7664,49,0.1,0.8,4.7224,50,3.776,non-habitable
tau Cet b,0.8,0.1,1.2121,51,0.1,0.8,1.1586,50,1.2116,non-habitable
tau Cet c,0.7,0.2,1.2996,52,0.1,0.8,0.9372,49,1.296,non-habitable
tau Cet d,0.8,0.1,1.3873,52,0.1,0.8,0.7432,50,1.3809,non-habitable
tau Cet e,0.7,0.2,1.4023,50,0.1,0.8,0.6535,49,1.3948,mesoplanet
tau Cet f,0.8,0.1,1.6185,49,0.1,0.1,0.591,49,1.6082,non-habitable
TRAPPIST-1 b,0.8,0.1,1.0293,49,0.1,0.8,0.7246,50,1.0263,non-habitable
TRAPPIST-1 c,0.1,0.8,1.1405,52,0.1,0.8,0.669,49,1.1358,non-habitable
TRAPPIST-1 d,0.1,0.1,0.964,50,0.1,0.8,0.5566,49,0.9599,mesoplanet
TRAPPIST-1 e,0.1,0.1,0.9722,52,0.1,0.1,0.5515,49,0.968,psychroplanet
TRAPPIST-1 f,0.8,0.1,0.9788,49,0.1,0.1,0.5427,49,0.9744,psychroplanet
TRAPPIST-1 g,0.8,0.1,1.0959,50,0.1,0.1,0.5563,53,1.0905,hypopsychroplanet
TRAPPIST-1 h,0.1,0.1,0.9514,49,0.1,0.1,0.5216,51,0.9471,non-habitable
WASP-47 e,0.8,0.1,1.7076,51,0.1,0.8,2.8912,49,1.7194,non-habitable
Wolf 1061 b,0.8,0.1,1.1001,50,0.1,0.6,0.7702,50,1.0968,non-habitable
Wolf 1061 c,0.8,0.1,1.459,49,0.1,0.8,0.6563,49,1.451,non-habitable
Wolf 1061 d,0.8,0.1,1.5303,49,0.1,0.1,0.5855,50,1.5209,psychroplanet
