Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-311 b,0.9,0.1,1.6305,49,0.1,0.9,1.8536,49,1.6327,non-habitable
Kepler-311 c,0.9,0.1,1.3811,52,0.2,0.8,0.7727,50,1.375,non-habitable
Kepler-312 b,0.8,0.2,1.216,49,0.1,0.9,3.1641,49,1.2355,non-habitable
Kepler-314 b,0.9,0.1,0.829,49,0.1,0.9,2.0895,49,0.8416,non-habitable
Kepler-316 b,0.9,0.1,1.0416,49,0.3,0.7,0.3891,50,1.0351,non-habitable
Kepler-316 c,0.9,0.1,1.1234,50,0.1,0.9,1.0929,49,1.1231,non-habitable
Kepler-317 b,0.9,0.1,1.9905,50,0.1,0.9,1.8958,49,1.9896,non-habitable
Kepler-317 c,0.9,0.1,1.6406,49,0.1,0.9,1.6091,49,1.6403,non-habitable
Kepler-319 b,0.5,0.5,1.3288,49,0.1,0.9,1.9402,49,1.3349,non-habitable
Kepler-319 d,0.9,0.1,2.1865,49,0.2,0.8,0.6902,50,2.1715,non-habitable
Kepler-320 b,0.9,0.1,1.1146,49,0.1,0.9,1.8499,50,1.122,non-habitable
Kepler-320 c,0.9,0.1,1.3249,53,0.1,0.9,1.5184,49,1.3268,non-habitable
Kepler-321 b,0.7,0.3,1.5593,52,0.2,0.8,1.1467,50,1.5552,non-habitable
Kepler-321 c,0.9,0.1,2.2254,52,0.2,0.8,0.9731,50,2.2129,non-habitable
Kepler-322 b,0.8,0.2,0.9803,51,0.1,0.9,2.3362,49,0.9939,non-habitable
Kepler-322 c,0.9,0.1,1.6032,51,0.1,0.9,1.8975,50,1.6061,non-habitable
Kepler-323 b,0.9,0.1,1.3811,52,0.1,0.9,2.9903,49,1.3972,non-habitable
Kepler-323 c,0.7,0.3,1.4384,49,0.4,0.6,0.3276,50,1.4273,non-habitable
Kepler-324 b,0.9,0.1,1.1146,49,0.1,0.9,1.7133,49,1.1206,non-habitable
Kepler-326 b,0.9,0.1,1.4634,49,0.1,0.9,2.0879,51,1.4696,non-habitable
Kepler-326 c,0.9,0.1,1.3523,50,0.2,0.8,0.8801,49,1.3476,non-habitable
Kepler-326 d,0.9,0.1,1.1786,51,0.1,0.9,1.4777,49,1.1816,non-habitable
Kepler-327 b,0.9,0.1,1.087,49,0.1,0.9,1.3062,49,1.0892,non-habitable
Kepler-327 c,0.9,0.1,1.0139,52,0.1,0.9,1.0517,49,1.0143,non-habitable
Kepler-327 d,0.9,0.1,1.6492,49,0.1,0.9,0.8707,49,1.6414,non-habitable
Kepler-328 b,0.9,0.1,2.2518,49,0.2,0.8,0.683,49,2.2361,non-habitable
Kepler-329 b,0.9,0.1,1.3523,50,0.1,0.9,1.1131,53,1.3499,non-habitable
Kepler-329 c,0.9,0.1,1.8465,50,0.1,0.9,0.9101,49,1.8371,non-habitable
Kepler-330 b,0.9,0.1,1.2974,49,0.1,0.9,1.3599,49,1.298,non-habitable
Kepler-330 c,0.6,0.4,1.6375,49,0.1,0.9,1.1997,49,1.6331,non-habitable
Kepler-331 b,0.8,0.2,1.6616,51,0.1,0.9,1.1217,49,1.6562,non-habitable
Kepler-331 c,0.9,0.1,1.7615,50,0.1,0.9,0.9225,50,1.7531,non-habitable
Kepler-331 d,0.9,0.1,1.5744,53,0.1,0.9,0.7641,49,1.5663,non-habitable
Kepler-332 b,0.7,0.3,1.0821,49,0.1,0.9,1.3342,50,1.0846,non-habitable
Kepler-332 c,0.9,0.1,1.0681,51,0.4,0.6,0.1605,51,1.059,non-habitable
Kepler-332 d,0.8,0.2,1.1227,49,0.1,0.9,0.8788,50,1.1203,non-habitable
Kepler-333 b,0.9,0.1,1.28,50,0.1,0.9,0.9587,49,1.2768,non-habitable
Kepler-333 c,0.9,0.1,1.087,50,0.1,0.9,0.7779,49,1.0839,non-habitable
Kepler-334 b,0.9,0.1,1.0958,49,0.1,0.9,1.924,50,1.1041,non-habitable
Kepler-334 c,0.9,0.1,1.3811,49,0.1,0.9,1.5614,49,1.3829,non-habitable
Kepler-334 d,0.9,0.1,1.3624,51,0.1,0.9,1.2846,49,1.3616,non-habitable
Kepler-336 b,0.9,0.1,1.0039,49,0.3,0.7,0.613,51,1.0,non-habitable
Kepler-336 c,0.7,0.3,1.8332,50,0.2,0.8,1.0571,49,1.8254,non-habitable
Kepler-336 d,0.9,0.1,2.2672,49,0.1,0.9,1.5884,50,2.2604,non-habitable
Kepler-337 b,0.9,0.1,1.4735,49,0.1,0.9,2.7904,49,1.4867,non-habitable
Kepler-337 c,0.9,0.1,1.9617,49,0.2,0.8,1.1466,49,1.9535,non-habitable
Kepler-338 b,0.9,0.1,2.4874,49,0.1,0.9,2.0725,50,2.4833,non-habitable
Kepler-338 c,0.8,0.2,2.2969,49,0.1,0.9,1.7449,52,2.2914,non-habitable
Kepler-338 e,0.1,0.9,2.0861,49,0.1,0.9,2.227,52,2.0875,non-habitable
Kepler-339 b,0.9,0.1,1.3711,49,0.1,0.9,1.7788,53,1.3752,non-habitable
Kepler-339 c,0.8,0.2,1.0974,49,0.1,0.9,1.5668,53,1.1021,non-habitable
Kepler-339 d,0.9,0.1,1.1334,50,0.1,0.9,1.392,50,1.136,non-habitable
Kepler-341 b,0.8,0.2,1.1227,50,0.1,0.9,1.9636,51,1.1311,non-habitable
Kepler-341 c,0.9,0.1,1.6305,49,0.1,0.9,1.8263,53,1.6325,non-habitable
Kepler-341 d,0.8,0.2,1.6966,49,0.1,0.9,1.3037,50,1.6927,non-habitable
Kepler-341 e,0.8,0.2,1.8219,52,0.1,0.9,1.1729,52,1.8154,non-habitable
Kepler-342 b,0.9,0.1,2.1562,50,0.1,0.9,1.8728,49,2.1534,non-habitable
Kepler-342 c,0.8,0.2,1.7942,49,0.1,0.9,1.5614,49,1.7919,non-habitable
Kepler-342 d,0.9,0.1,2.3982,53,0.1,0.9,1.4591,49,2.3888,non-habitable
Kepler-342 e,0.9,0.1,0.8759,49,0.1,0.9,3.1652,51,0.8988,non-habitable
Kepler-343 b,0.9,0.1,2.3162,49,0.1,0.9,2.0892,49,2.3139,non-habitable
Kepler-343 c,0.8,0.2,1.8496,53,0.1,0.9,1.5378,50,1.8465,non-habitable
Kepler-345 b,0.1,0.9,0.7938,50,0.1,0.9,1.1122,49,0.797,non-habitable
Kepler-345 c,0.8,0.2,1.1404,51,0.2,0.8,0.5953,50,1.1349,non-habitable
Kepler-347 b,0.9,0.1,1.8854,49,0.1,0.9,1.6353,50,1.8829,non-habitable
Kepler-347 c,0.9,0.1,1.6766,49,0.1,0.9,1.2916,49,1.6728,non-habitable
Kepler-348 b,0.9,0.1,1.4634,50,0.1,0.9,2.1309,49,1.4701,non-habitable
Kepler-348 c,0.9,0.1,1.2887,49,0.2,0.8,0.8406,49,1.2842,non-habitable
Kepler-349 b,0.9,0.1,1.8192,49,0.2,0.8,1.043,49,1.8114,non-habitable
Kepler-349 c,0.8,0.2,1.7942,49,0.1,0.9,1.5857,49,1.7921,non-habitable
Kepler-350 b,0.8,0.2,1.6966,49,0.1,0.9,1.9062,53,1.6987,non-habitable
Kepler-350 d,0.9,0.1,2.4375,50,0.1,0.9,1.5522,49,2.4286,non-habitable
Kepler-352 b,0.9,0.1,0.857,49,0.1,0.9,1.2751,49,0.8612,non-habitable
Kepler-352 c,0.6,0.4,1.11,49,0.1,0.9,1.1654,49,1.1106,non-habitable
Kepler-353 b,0.9,0.1,0.8759,49,0.2,0.8,0.5331,50,0.8725,non-habitable
Kepler-353 c,0.8,0.2,1.2913,49,0.1,0.9,0.9889,49,1.2883,non-habitable
Kepler-354 b,0.9,0.1,1.7615,50,0.1,0.9,1.4658,49,1.7585,non-habitable
Kepler-354 c,0.7,0.3,1.1934,52,0.1,0.9,1.0112,50,1.1916,non-habitable
Kepler-354 d,0.9,0.1,1.2061,51,0.2,0.8,0.4997,52,1.199,non-habitable
Kepler-355 b,0.9,0.1,1.4086,50,0.1,0.9,1.6811,52,1.4113,non-habitable
Kepler-356 b,0.9,0.1,1.5095,52,0.1,0.9,2.3872,49,1.5183,non-habitable
Kepler-356 c,0.9,0.1,1.7241,50,0.1,0.9,1.7977,49,1.7248,non-habitable
Kepler-357 b,0.7,0.3,1.6145,51,0.1,0.9,1.61,50,1.6145,non-habitable
Kepler-360 b,0.9,0.1,1.5844,50,0.1,0.9,2.4088,49,1.5926,non-habitable
Kepler-360 c,0.9,0.1,2.0006,50,0.2,0.8,1.0827,53,1.9914,non-habitable
Kepler-361 b,0.9,0.1,1.3898,49,0.1,0.9,1.9878,52,1.3958,non-habitable
Kepler-362 b,0.9,0.1,0.8759,49,0.3,0.7,0.3401,51,0.8705,non-habitable
Kepler-362 c,0.9,0.1,1.3898,49,0.2,0.8,0.5522,49,1.3814,non-habitable
Kepler-363 b,0.9,0.1,1.1234,50,0.3,0.7,0.5718,49,1.1179,non-habitable
Kepler-363 c,0.9,0.1,1.6219,49,0.1,0.9,2.0308,49,1.626,non-habitable
Kepler-363 d,0.9,0.1,1.9617,49,0.2,0.8,1.0071,53,1.9522,non-habitable
Kepler-364 b,0.9,0.1,1.4908,50,0.1,0.9,1.4276,49,1.4902,non-habitable
Kepler-364 c,0.9,0.1,2.0582,49,0.1,0.9,1.1921,49,2.0495,non-habitable
Kepler-365 b,0.9,0.1,1.9516,50,0.1,0.9,1.7459,49,1.9495,non-habitable
Kepler-365 c,0.9,0.1,1.5744,49,0.1,0.9,1.4596,49,1.5733,non-habitable
Kepler-366 b,0.9,0.1,1.4086,49,0.1,0.9,2.3872,49,1.4184,non-habitable
Kepler-366 c,0.9,0.1,1.7155,51,0.4,0.6,0.2661,51,1.701,non-habitable
Kepler-367 b,0.9,0.1,1.2612,49,0.1,0.9,0.8196,49,1.2568,non-habitable
Kepler-367 c,0.7,0.3,1.1117,49,0.1,0.9,0.7362,49,1.1079,non-habitable
Kepler-369 b,0.9,0.1,1.1058,50,0.1,0.9,1.2088,50,1.1068,non-habitable
Kepler-369 c,0.8,0.2,1.3164,49,0.1,0.9,0.7763,49,1.311,non-habitable
Kepler-370 b,0.9,0.1,1.5283,50,0.1,0.9,1.9837,50,1.5329,non-habitable
Kepler-370 c,0.6,0.4,1.5967,51,0.1,0.9,1.3574,49,1.5943,non-habitable
Kepler-371 b,0.9,0.1,1.8091,49,0.2,0.8,0.6715,49,1.7977,non-habitable
Kepler-371 c,0.9,0.1,1.7054,49,0.1,0.9,0.9722,50,1.6981,non-habitable
Kepler-372 b,0.9,0.1,1.3162,49,0.2,0.8,1.0388,49,1.3134,non-habitable
Kepler-372 c,0.9,0.1,1.9905,50,0.1,0.9,1.6013,50,1.9866,non-habitable
Kepler-372 d,0.7,0.3,1.4938,49,0.1,0.9,1.3815,49,1.4927,non-habitable
Kepler-373 b,0.9,0.1,1.3162,49,0.1,0.9,1.7797,49,1.3208,non-habitable
Kepler-373 c,0.8,0.2,1.1732,49,0.1,0.9,1.2785,49,1.1743,non-habitable
Kepler-374 b,0.9,0.1,1.0139,49,0.1,0.9,2.5104,49,1.0289,non-habitable
Kepler-374 c,0.9,0.1,1.0781,49,0.2,0.8,1.0582,53,1.0779,non-habitable
Kepler-374 d,0.9,0.1,1.2699,49,0.1,0.9,1.9442,50,1.2766,non-habitable
Kepler-375 b,0.9,0.1,1.3898,49,0.3,0.7,0.4104,51,1.38,non-habitable
Kepler-376 b,0.8,0.2,1.0236,50,0.1,0.9,2.0772,50,1.0341,non-habitable
Kepler-376 c,0.9,0.1,1.7155,49,0.1,0.9,1.6509,49,1.7149,non-habitable
Kepler-377 b,0.9,0.1,1.3436,50,0.1,0.9,1.6602,49,1.3468,non-habitable
Kepler-377 c,0.9,0.1,1.9718,49,0.1,0.9,1.42,49,1.9663,non-habitable
Kepler-378 b,0.1,0.9,0.8038,49,0.2,0.8,0.4854,50,0.8006,non-habitable
Kepler-378 c,0.1,0.9,0.7794,49,0.1,0.9,0.7926,49,0.7795,non-habitable
Kepler-379 b,0.9,0.1,1.5931,51,0.1,0.9,1.5469,50,1.5926,non-habitable
Kepler-379 c,0.8,0.2,2.0968,49,0.3,0.7,0.4081,50,2.0799,non-habitable
Kepler-380 b,0.9,0.1,1.1598,53,0.1,0.9,2.3133,50,1.1713,non-habitable
Kepler-380 c,0.9,0.1,1.2337,50,0.1,0.9,1.921,49,1.2406,non-habitable
Kepler-381 b,0.9,0.1,0.9762,51,0.1,0.9,2.2691,50,0.9891,non-habitable
Kepler-381 c,0.7,0.3,1.0489,52,0.1,0.9,1.7947,53,1.0564,non-habitable
Kepler-382 b,0.9,0.1,1.28,49,0.1,0.9,1.8795,49,1.286,non-habitable
Kepler-382 c,0.9,0.1,1.5283,52,0.2,0.8,0.8139,49,1.5212,non-habitable
Kepler-383 b,0.9,0.1,1.28,49,0.1,0.9,1.109,49,1.2783,non-habitable
Kepler-383 c,0.8,0.2,1.1732,49,0.1,0.9,0.8579,49,1.17,non-habitable
Kepler-384 b,0.9,0.1,1.0958,50,0.1,0.9,1.1618,51,1.0965,non-habitable
Kepler-384 c,0.8,0.2,1.0821,50,0.1,0.9,0.956,49,1.0808,non-habitable
Kepler-386 b,0.9,0.1,1.3436,49,0.1,0.9,1.278,52,1.3429,non-habitable
Kepler-386 c,0.8,0.2,1.4615,50,0.1,0.9,1.0658,49,1.4575,non-habitable
Kepler-387 b,0.9,0.1,1.0139,49,0.1,0.9,1.7854,49,1.0216,non-habitable
Kepler-387 c,0.8,0.2,0.8719,50,0.1,0.9,1.4942,49,0.8781,non-habitable
Kepler-388 b,0.1,0.9,0.819,50,0.1,0.9,1.4294,50,0.8251,non-habitable
Kepler-388 c,0.8,0.2,0.8539,49,0.1,0.9,0.9599,51,0.855,non-habitable
Kepler-389 b,0.9,0.1,1.4547,50,0.1,0.9,1.9476,49,1.4596,non-habitable
Kepler-389 c,0.7,0.3,1.3111,49,0.4,0.6,0.2017,50,1.3,non-habitable
Kepler-390 b,0.7,0.3,0.82,49,0.2,0.8,0.6999,49,0.8188,non-habitable
Kepler-390 c,0.4,0.6,0.7979,53,0.1,0.9,1.1605,49,0.8015,non-habitable
Kepler-392 b,0.9,0.1,0.9862,49,0.1,0.9,2.0031,49,0.9964,non-habitable
Kepler-392 c,0.9,0.1,1.0781,51,0.1,0.9,1.6633,49,1.084,non-habitable
Kepler-393 b,0.8,0.2,1.216,51,0.1,0.9,1.9399,51,1.2232,non-habitable
Kepler-393 c,0.9,0.1,1.2887,49,0.2,0.8,0.882,50,1.2846,non-habitable
Kepler-394 b,0.9,0.1,1.5383,49,0.1,0.9,1.9655,49,1.5426,non-habitable
Kepler-394 c,0.9,0.1,1.5931,50,0.3,0.7,0.4965,52,1.5821,non-habitable
Kepler-395 b,0.9,0.1,1.0139,49,0.1,0.9,1.0985,53,1.0147,non-habitable
Kepler-395 c,0.9,0.1,1.28,50,0.1,0.9,0.7329,49,1.2745,non-habitable
Kepler-396 b,0.9,0.1,3.2253,49,0.3,0.7,0.3947,49,3.197,non-habitable
Kepler-397 b,0.9,0.1,2.3579,51,0.1,0.9,1.2166,50,2.3465,non-habitable
Kepler-398 b,0.9,0.1,0.9217,49,0.3,0.7,0.3479,50,0.916,non-habitable
Kepler-398 c,0.9,0.1,0.995,49,0.1,0.9,1.0221,49,0.9953,non-habitable
Kepler-399 b,0.7,0.3,0.9288,50,0.2,0.8,0.6078,50,0.9256,non-habitable
Kepler-399 c,0.8,0.2,1.3339,49,0.1,0.9,1.0483,49,1.331,non-habitable
Kepler-399 d,0.9,0.1,1.8091,49,0.1,0.9,0.8866,49,1.7999,non-habitable
Kepler-400 b,0.9,0.1,1.5844,49,0.2,0.8,0.9602,49,1.5782,non-habitable
Kepler-400 c,0.9,0.1,1.436,49,0.2,0.8,0.7919,53,1.4296,non-habitable
Kepler-401 b,0.9,0.1,1.6406,50,0.1,0.9,1.735,50,1.6415,non-habitable
Kepler-401 c,0.9,0.1,2.0582,52,0.1,0.9,1.2899,49,2.0505,non-habitable
Kepler-402 b,0.8,0.2,1.1555,49,0.1,0.9,2.35,52,1.1674,non-habitable
Kepler-402 c,0.9,0.1,1.5009,49,0.3,0.7,0.5706,49,1.4916,non-habitable
Kepler-402 d,0.8,0.2,1.2913,51,0.1,0.9,1.8925,50,1.2973,non-habitable
Kepler-402 e,0.9,0.1,1.4086,49,0.1,0.9,1.7803,50,1.4123,non-habitable
Kepler-403 b,0.9,0.1,1.2149,51,0.5,0.5,0.1307,50,1.2041,non-habitable
Kepler-403 c,0.9,0.1,1.6766,49,0.1,0.9,1.1884,51,1.6717,non-habitable
Kepler-404 b,0.9,0.1,1.2337,49,0.2,0.8,0.7366,49,1.2287,non-habitable
Kepler-404 c,0.8,0.2,1.574,50,0.1,0.9,1.3795,49,1.5721,non-habitable
Kepler-405 b,0.9,0.1,1.9905,49,0.1,0.9,1.6088,50,1.9867,non-habitable
Kepler-406 b,0.1,0.9,2.0727,49,0.1,0.9,2.496,49,2.0769,non-habitable
Kepler-406 c,0.1,0.9,3.7329,49,0.2,0.8,1.0689,50,3.7063,non-habitable
Kepler-408 b,0.1,0.9,8.9208,49,0.1,0.9,2.9294,52,8.8609,non-habitable
Kepler-409 b,0.1,0.9,10.3416,49,0.2,0.8,0.627,53,10.2445,non-habitable
Kepler-411 b,0.8,0.2,1.7242,51,0.1,0.9,1.9461,50,1.7264,non-habitable
Kepler-413(AB) b,0.7,0.3,2.6326,50,0.4,0.6,0.2043,49,2.6083,non-habitable
Kepler-431 b,0.1,0.9,0.8049,49,0.1,0.9,1.768,53,0.8145,non-habitable
Kepler-431 c,0.1,0.9,0.7771,49,0.1,0.9,1.6171,49,0.7855,non-habitable
Kepler-431 d,0.9,0.1,1.087,49,0.1,0.9,1.5751,50,1.0919,non-habitable
Kepler-436 c,0.7,0.3,2.0578,50,0.1,0.9,1.1359,49,2.0486,non-habitable
Kepler-437 b,0.9,0.1,2.0481,49,0.3,0.7,0.2781,51,2.0304,non-habitable
Kepler-438 b,0.8,0.2,1.0721,50,0.2,0.8,0.3463,49,1.0648,mesoplanet
Kepler-439 b,0.9,0.1,2.1461,49,0.3,0.7,0.2793,51,2.1274,non-habitable
Kepler-440 b,0.9,0.1,1.7802,50,0.2,0.8,0.4003,51,1.7664,mesoplanet
Kepler-441 b,0.6,0.4,1.3928,51,0.1,0.9,0.4602,53,1.3835,non-habitable
Kepler-442 b,0.9,0.1,1.2974,49,0.1,0.9,0.5515,49,1.2899,psychroplanet
Kepler-443 b,0.9,0.1,2.2355,51,0.2,0.8,0.4069,49,2.2172,mesoplanet
Kepler-444 b,0.1,0.9,0.6839,50,0.2,0.8,0.6782,49,0.6838,non-habitable
Kepler-444 c,0.1,0.9,0.7187,49,0.2,0.8,0.6711,49,0.7182,non-habitable
Kepler-444 d,0.1,0.9,0.7331,49,0.1,0.9,1.3317,49,0.7391,non-habitable
Kepler-444 e,0.1,0.9,0.7331,49,0.3,0.7,0.2862,51,0.7286,non-habitable
Kepler-444 f,0.2,0.8,0.7667,51,0.1,0.9,1.1822,52,0.7709,non-habitable
Kepler-445 b,0.1,0.9,1.607,49,0.3,0.7,0.3156,52,1.5941,non-habitable
Kepler-445 c,0.8,0.2,1.8459,50,0.2,0.8,0.4725,51,1.8322,non-habitable
Kepler-445 d,0.4,0.6,1.5401,51,0.1,0.9,0.7,50,1.5317,non-habitable
Kepler-446 b,0.9,0.1,1.4809,53,0.1,0.9,1.1887,52,1.478,non-habitable
Kepler-446 c,0.1,0.9,2.0191,53,0.1,0.9,0.9832,50,2.0087,non-habitable
Kepler-446 d,0.9,0.1,1.337,49,0.2,0.8,0.4811,51,1.3284,non-habitable
Kepler-449 b,0.9,0.1,1.9617,50,0.2,0.8,1.0036,53,1.9521,non-habitable
Kepler-450 d,0.9,0.1,0.839,50,0.2,0.8,0.9612,49,0.8402,non-habitable
Kepler-452 b,0.8,0.2,1.504,50,0.1,0.9,0.6256,49,1.4952,mesoplanet
Kepler-454 b,0.9,0.1,2.0287,49,0.1,0.9,1.6315,49,2.0247,non-habitable
Kepler-457 b,0.9,0.1,2.2571,50,0.1,0.9,1.67,49,2.2512,non-habitable
Kepler-457 c,0.9,0.1,2.2571,50,0.1,0.9,1.202,49,2.2465,non-habitable
Kepler-466 c,0.9,0.1,1.2149,50,0.2,0.8,1.0956,53,1.2137,non-habitable
Kepler-467 b,0.8,0.2,2.0664,49,0.1,0.9,1.5295,49,2.061,non-habitable
Kepler-475 b,0.8,0.2,2.3097,49,0.1,0.9,2.0224,49,2.3068,non-habitable
Kepler-477 b,0.8,0.2,1.8976,49,0.2,0.8,0.7974,50,1.8866,non-habitable
Kepler-479 b,0.9,0.1,2.0294,49,0.3,0.7,0.4491,49,2.0136,non-habitable
Kepler-481 b,0.9,0.1,2.4082,51,0.2,0.8,1.0468,49,2.3946,non-habitable
Kepler-482 b,0.7,0.3,2.0924,51,0.2,0.8,0.5267,53,2.0767,non-habitable
Kepler-484 b,0.9,0.1,2.1764,50,0.1,0.9,1.6222,53,2.1709,non-habitable
Kepler-496 b,0.9,0.1,2.2254,50,0.1,0.9,1.6058,50,2.2192,non-habitable
Kepler-499 b,0.9,0.1,2.0784,49,0.1,0.9,1.7826,50,2.0754,non-habitable
Kepler-504 b,0.9,0.1,1.5283,51,0.4,0.6,0.1549,50,1.5146,non-habitable
Kepler-507 b,0.9,0.1,1.2612,50,0.2,0.8,1.2319,49,1.2609,non-habitable
Kepler-508 b,0.9,0.1,1.5744,50,0.2,0.8,0.7686,49,1.5663,non-habitable
Kepler-509 b,0.9,0.1,2.3982,50,0.1,0.9,1.3176,49,2.3874,non-habitable
Kepler-510 b,0.9,0.1,2.3679,49,0.1,0.9,1.7085,49,2.3613,non-habitable
Kepler-513 b,0.9,0.1,2.1072,49,0.1,0.9,1.3254,51,2.0994,non-habitable
Kepler-514 b,0.8,0.2,1.574,50,0.2,0.8,1.2026,51,1.5703,non-habitable
Kepler-515 b,0.9,0.1,1.4086,49,0.2,0.8,0.6336,53,1.4008,non-habitable
Kepler-518 b,0.9,0.1,2.0193,49,0.1,0.9,1.7284,49,2.0164,non-habitable
Kepler-519 b,0.9,0.1,2.0006,50,0.2,0.8,0.6627,49,1.9872,non-habitable
Kepler-520 b,0.9,0.1,1.5931,49,0.1,0.9,1.4617,49,1.5918,non-habitable
Kepler-520 c,0.9,0.1,1.0416,51,0.2,0.8,0.9926,50,1.0411,non-habitable
Kepler-523 b,0.9,0.1,1.8753,51,0.1,0.9,1.7998,50,1.8745,non-habitable
Kepler-524 b,0.9,0.1,1.8192,50,0.1,0.9,1.9174,53,1.8202,non-habitable
Kepler-524 c,0.7,0.3,0.9288,53,0.2,0.8,1.252,49,0.932,non-habitable
Kepler-526 b,0.9,0.1,1.9041,50,0.1,0.9,2.134,50,1.9064,non-habitable
Kepler-528 b,0.9,0.1,1.9905,50,0.1,0.9,1.452,51,1.9851,non-habitable
Kepler-529 b,0.8,0.2,1.7039,53,0.2,0.8,1.5061,49,1.7019,non-habitable
Kepler-529 c,0.9,0.1,1.9041,49,0.1,0.9,1.7348,51,1.9024,non-habitable
Kepler-534 b,0.8,0.2,2.0562,52,0.1,0.9,1.5214,49,2.0509,non-habitable
Kepler-535 b,0.9,0.1,2.2672,49,0.1,0.9,2.4476,50,2.269,non-habitable
Kepler-537 b,0.9,0.1,1.3624,49,0.2,0.8,1.1136,50,1.3599,non-habitable
Kepler-538 b,0.9,0.1,2.1663,49,0.2,0.8,0.5538,49,2.1502,non-habitable
Kepler-539 c,0.9,0.1,1.3074,49,0.1,0.9,0.4435,49,1.2988,non-habitable
Kepler-542 b,0.9,0.1,1.5095,49,0.2,0.8,0.7624,51,1.502,non-habitable
Kepler-543 b,0.8,0.2,2.3198,49,0.1,0.9,1.2048,50,2.3086,non-habitable
Kepler-544 b,0.9,0.1,2.0294,53,0.2,0.8,0.8796,49,2.0179,non-habitable
Kepler-556 b,0.9,0.1,2.1461,49,0.1,0.9,1.6366,49,2.141,non-habitable
Kepler-558 b,0.8,0.2,2.178,49,0.1,0.9,1.1259,49,2.1675,non-habitable
Kepler-560 b,0.9,0.1,1.6406,52,0.1,0.9,0.6877,49,1.6311,non-habitable
Kepler-566 b,0.8,0.2,1.9704,50,0.1,0.9,1.2211,49,1.9629,non-habitable
Kepler-567 b,0.8,0.2,2.0664,52,0.1,0.9,1.2704,49,2.0584,non-habitable
Kepler-568 b,0.9,0.1,2.1663,49,0.3,0.7,0.3531,52,2.1482,non-habitable
Kepler-570 b,0.9,0.1,2.3579,50,0.1,0.9,2.0806,49,2.3551,non-habitable
Kepler-574 b,0.9,0.1,2.296,52,0.1,0.9,1.7901,53,2.2909,non-habitable
Kepler-575 b,0.7,0.3,2.1189,51,0.1,0.9,1.7418,51,2.1151,non-habitable
Kepler-578 b,0.9,0.1,1.9041,51,0.1,0.9,2.5242,49,1.9103,non-habitable
Kepler-579 b,0.7,0.3,1.7433,49,0.1,0.9,1.6543,49,1.7424,non-habitable
Kepler-583 b,0.9,0.1,2.1764,50,0.1,0.9,1.8346,49,2.173,non-habitable
Kepler-587 b,0.9,0.1,2.136,51,0.1,0.9,1.5738,49,2.1304,non-habitable
Kepler-589 b,0.8,0.2,2.0867,49,0.2,0.8,0.7652,52,2.0735,non-habitable
Kepler-592 b,0.9,0.1,2.296,50,0.1,0.9,2.6071,49,2.2991,non-habitable
Kepler-594 b,0.7,0.3,1.9067,52,0.3,0.7,0.4672,49,1.8923,non-habitable
Kepler-597 b,0.9,0.1,2.2672,50,0.1,0.9,1.578,50,2.2603,non-habitable
Kepler-598 b,0.9,0.1,1.4447,49,0.1,0.9,1.9231,50,1.4495,non-habitable
Kepler-601 b,0.9,0.1,1.8192,49,0.2,0.8,0.9241,49,1.8102,non-habitable
Kepler-602 b,0.9,0.1,1.9905,49,0.3,0.7,0.5096,50,1.9757,non-habitable
Kepler-603 d,0.9,0.1,1.28,49,0.3,0.7,0.4848,51,1.272,non-habitable
Kepler-605 b,0.7,0.3,1.2883,52,0.2,0.8,1.0357,49,1.2858,non-habitable
Kepler-605 c,0.9,0.1,0.857,50,0.1,0.9,2.0969,53,0.8694,non-habitable
Kepler-607 b,0.6,0.4,0.8579,50,0.1,0.9,2.8634,52,0.878,non-habitable
Kepler-611 b,0.9,0.1,1.5844,50,0.3,0.7,0.6493,49,1.575,non-habitable
Kepler-613 b,0.9,0.1,2.1865,50,0.1,0.9,1.4982,50,2.1796,non-habitable
Kepler-614 b,0.8,0.2,2.2057,49,0.1,0.9,1.3842,49,2.1975,non-habitable
Kepler-615 b,0.8,0.2,1.5989,49,0.1,0.9,1.2236,49,1.5951,non-habitable
Kepler-616 b,0.9,0.1,2.3377,49,0.1,0.9,1.7406,49,2.3317,non-habitable
Kepler-617 b,0.9,0.1,1.28,49,0.2,0.8,0.7686,51,1.2749,non-habitable
Kepler-619 c,0.9,0.1,1.6219,49,0.1,0.9,3.2553,50,1.6382,non-habitable
Kepler-621 b,0.9,0.1,2.2052,50,0.1,0.9,1.8392,49,2.2015,non-habitable
Kepler-622 b,0.9,0.1,2.0395,49,0.1,0.9,1.0323,49,2.0294,non-habitable
Kepler-624 b,0.9,0.1,2.2153,49,0.1,0.9,1.7437,49,2.2106,non-habitable
Kepler-625 b,0.9,0.1,1.9041,51,0.1,0.9,1.7901,49,1.903,non-habitable
Kepler-625 c,0.9,0.1,1.0316,53,0.1,0.9,1.9525,49,1.0408,non-habitable
Kepler-626 b,0.8,0.2,2.0968,49,0.1,0.9,1.6083,49,2.0919,non-habitable
Kepler-629 b,0.9,0.1,1.3349,49,0.1,0.9,1.5695,50,1.3372,non-habitable
Kepler-632 b,0.8,0.2,2.0286,49,0.1,0.9,1.1096,49,2.0194,non-habitable
