Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
K2-17 b,0.8,0.2,2.0489,50,0.1,0.9,1.0223,49,2.0386,non-habitable
K2-18 b,0.9,0.1,2.1461,53,0.1,0.9,0.6455,49,2.1311,mesoplanet
K2-19 d,0.9,0.1,1.1146,52,0.1,0.9,2.1176,49,1.1246,non-habitable
K2-21 b,0.9,0.1,1.5283,50,0.1,0.9,1.0706,50,1.5237,non-habitable
K2-21 c,0.8,0.2,1.7592,53,0.1,0.9,0.9614,49,1.7512,non-habitable
K2-22 b,0.1,0.9,22.3296,50,0.1,0.9,3.1182,52,22.1375,non-habitable
K2-28 b,0.6,0.4,1.9641,49,0.1,0.9,1.1664,50,1.9561,non-habitable
K2-33 b,0.1,0.9,8.6542,49,0.2,0.8,1.2467,49,8.5801,non-habitable
K2-35 b,0.9,0.1,1.3523,49,0.1,0.9,1.8274,49,1.3571,non-habitable
K2-35 c,0.7,0.3,1.8332,49,0.1,0.9,1.5266,52,1.8301,non-habitable
K2-36 b,0.9,0.1,1.28,50,0.3,0.7,0.5585,49,1.2728,non-habitable
K2-37 b,0.9,0.1,1.547,53,0.1,0.9,1.8552,49,1.5501,non-habitable
K2-38 b,0.1,0.9,2.993,51,0.1,0.9,2.3277,52,2.9863,non-habitable
K2-38 c,0.9,0.1,2.1377,49,0.1,0.9,1.6977,51,2.1333,non-habitable
K2-42 b,0.8,0.2,1.9704,49,0.2,0.8,0.7916,51,1.9586,non-habitable
K2-46 b,0.9,0.1,1.9617,49,0.1,0.9,1.7044,50,1.9591,non-habitable
K2-47 b,0.9,0.1,1.8091,50,0.1,0.9,1.0121,51,1.8011,non-habitable
K2-48 b,0.9,0.1,2.1461,53,0.1,0.9,1.1245,52,2.1359,non-habitable
K2-49 b,0.7,0.3,1.6901,49,0.1,0.9,1.4447,53,1.6876,non-habitable
K2-50 b,0.9,0.1,1.5283,49,0.1,0.9,1.1089,51,1.5241,non-habitable
K2-53 b,0.9,0.1,2.4082,49,0.1,0.9,1.488,49,2.399,non-habitable
K2-54 b,0.9,0.1,1.1234,50,0.1,0.9,0.828,49,1.1204,non-habitable
K2-57 b,0.9,0.1,2.0107,50,0.1,0.9,1.219,49,2.0028,non-habitable
K2-58 c,0.9,0.1,1.5556,50,0.1,0.9,2.2,49,1.562,non-habitable
K2-58 d,0.9,0.1,1.6406,49,0.1,0.9,1.1838,52,1.636,non-habitable
K2-59 b,0.9,0.1,2.3162,49,0.1,0.9,1.1683,49,2.3047,non-habitable
K2-59 c,0.9,0.1,2.2067,49,0.1,0.9,1.3671,49,2.1983,non-habitable
K2-61 b,0.9,0.1,2.3881,49,0.1,0.9,3.1289,49,2.3955,non-habitable
K2-62 b,0.9,0.1,2.0481,52,0.1,0.9,1.5183,49,2.0428,non-habitable
K2-62 c,0.9,0.1,2.0481,49,0.1,0.9,1.1857,50,2.0395,non-habitable
K2-64 b,0.9,0.1,1.9804,49,0.1,0.9,1.6407,49,1.977,non-habitable
K2-65 b,0.7,0.3,1.4056,49,0.1,0.9,1.329,49,1.4048,non-habitable
K2-66 b,0.7,0.3,2.2245,50,0.1,0.9,2.7275,50,2.2295,non-habitable
K2-68 b,0.9,0.1,1.5196,49,0.1,0.9,1.3068,53,1.5175,non-habitable
K2-69 b,0.9,0.1,2.2254,49,0.1,0.9,1.1704,50,2.2148,non-habitable
K2-71 b,0.9,0.1,2.0582,52,0.1,0.9,1.0909,49,2.0485,non-habitable
K2-72 b,0.9,0.1,1.2524,50,0.1,0.9,0.9433,50,1.2493,non-habitable
K2-72 c,0.9,0.1,1.4086,49,0.1,0.9,0.7319,49,1.4018,non-habitable
K2-72 d,0.9,0.1,1.2149,50,0.1,0.9,0.8565,50,1.2113,non-habitable
K2-72 e,0.9,0.1,1.3523,50,0.1,0.9,0.6425,51,1.3452,mesoplanet
K2-73 b,0.9,0.1,2.3579,50,0.1,0.9,1.9942,49,2.3543,non-habitable
K2-74 b,0.9,0.1,2.2168,49,0.1,0.9,1.5002,50,2.2096,non-habitable
K2-77 b,0.9,0.1,2.378,49,0.1,0.9,1.6391,53,2.3706,non-habitable
K2-78 b,0.9,0.1,1.3711,49,0.1,0.9,2.3565,50,1.381,non-habitable
K2-80 b,0.7,0.3,1.7596,53,0.1,0.9,1.2904,49,1.7549,non-habitable
K2-80 c,0.9,0.1,1.4172,50,0.1,0.9,1.7385,49,1.4204,non-habitable
K2-81 b,0.9,0.1,1.7428,49,0.1,0.9,1.3552,49,1.7389,non-habitable
K2-83 b,0.9,0.1,1.2061,49,0.3,0.7,0.3533,53,1.1976,non-habitable
K2-83 c,0.8,0.2,1.3765,51,0.1,0.9,0.8969,50,1.3717,non-habitable
K2-84 b,0.9,0.1,2.3162,49,0.1,0.9,1.9142,49,2.3122,non-habitable
K2-84 c,0.9,0.1,1.943,52,0.1,0.9,1.2258,49,1.9358,non-habitable
K2-85 b,0.9,0.1,0.995,49,0.2,0.8,1.0156,49,0.9952,non-habitable
K2-86 b,0.9,0.1,1.8753,50,0.1,0.9,1.5473,50,1.872,non-habitable
K2-88 b,0.9,0.1,1.1974,49,0.1,0.9,0.8875,50,1.1943,non-habitable
K2-89 b,0.1,0.9,0.7611,49,0.1,0.9,1.3193,49,0.7667,non-habitable
K2-90 b,0.8,0.2,1.8671,49,0.1,0.9,0.9511,51,1.8579,non-habitable
K2-90 c,0.9,0.1,1.0039,53,0.1,0.9,1.3172,49,1.007,non-habitable
K2-91 b,0.9,0.1,1.0781,49,0.1,0.9,1.2579,49,1.0799,non-habitable
K2-95 b,0.4,0.6,6.9261,50,0.2,0.8,0.771,49,6.8645,non-habitable
K2-105 b,0.9,0.1,3.0185,51,0.1,0.9,1.7088,49,3.0054,non-habitable
Kapteyn b,0.8,0.2,1.5113,49,0.2,0.8,0.3164,49,1.4994,psychroplanet
Kapteyn c,0.9,0.1,1.7342,49,0.2,0.8,0.2687,49,1.7195,non-habitable
Kepler-4 b,0.9,0.1,3.1852,51,0.1,0.9,2.7849,49,3.1812,non-habitable
Kepler-9 d,0.9,0.1,1.7901,49,0.1,0.9,2.852,49,1.8007,non-habitable
Kepler-10 b,0.9,0.1,1.4214,49,0.1,0.9,3.4424,51,1.4416,non-habitable
Kepler-10 c,0.9,0.1,2.2269,49,0.2,0.8,0.6946,49,2.2116,non-habitable
Kepler-11 b,0.9,0.1,1.5191,51,0.2,0.8,0.8085,50,1.512,non-habitable
Kepler-18 b,0.7,0.3,1.5526,50,0.2,0.8,1.1588,49,1.5487,non-habitable
Kepler-19 b,0.9,0.1,2.1274,51,0.1,0.9,1.6058,49,2.1222,non-habitable
Kepler-20 b,0.8,0.2,1.7869,51,0.1,0.9,2.1156,53,1.7902,non-habitable
Kepler-20 c,0.9,0.1,2.5114,49,0.1,0.9,1.5303,52,2.5016,non-habitable
Kepler-20 e,0.7,0.3,0.8509,49,0.4,0.6,0.1941,49,0.8443,non-habitable
Kepler-20 f,0.9,0.1,0.9862,50,0.1,0.9,1.188,49,0.9882,non-habitable
Kepler-21 b,0.8,0.2,1.5113,50,0.1,0.9,3.1553,52,1.5277,non-habitable
Kepler-22 b,0.9,0.1,2.2571,49,0.2,0.8,0.4241,49,2.2388,mesoplanet
Kepler-23 b,0.9,0.1,1.6219,49,0.3,0.7,0.5863,49,1.6115,non-habitable
Kepler-23 d,0.9,0.1,2.1531,49,0.1,0.9,1.8192,50,2.1498,non-habitable
Kepler-24 b,0.9,0.1,2.2571,49,0.2,0.8,1.0684,49,2.2452,non-habitable
Kepler-26 e,0.9,0.1,2.3162,49,0.2,0.8,0.4974,49,2.298,non-habitable
Kepler-33 b,0.9,0.1,1.7155,52,0.1,0.9,2.5053,49,1.7234,non-habitable
Kepler-36 b,0.7,0.3,1.4493,52,0.1,0.9,1.8871,49,1.4537,non-habitable
Kepler-37 b,0.2,0.8,0.6122,49,0.1,0.9,1.077,49,0.6168,non-habitable
Kepler-37 c,0.1,0.9,0.8038,49,0.1,0.9,1.0481,51,0.8062,non-habitable
Kepler-37 d,0.9,0.1,1.8566,50,0.1,0.9,1.0156,51,1.8482,non-habitable
Kepler-38(AB) b,0.9,0.1,3.9135,51,0.1,0.9,1.1795,49,3.8862,non-habitable
Kepler-42 b,0.1,0.9,0.8069,49,0.1,0.9,0.9772,53,0.8086,non-habitable
Kepler-42 c,0.1,0.9,0.7927,52,0.1,0.9,1.2839,49,0.7976,non-habitable
Kepler-42 d,0.3,0.7,0.7036,49,0.1,0.9,0.8295,51,0.7049,non-habitable
Kepler-48 b,0.8,0.2,1.7242,49,0.1,0.9,1.8397,49,1.7254,non-habitable
Kepler-48 c,0.9,0.1,2.3769,51,0.1,0.9,1.522,52,2.3684,non-habitable
Kepler-48 d,0.8,0.2,1.7471,49,0.1,0.9,0.9859,52,1.7395,non-habitable
Kepler-49 d,0.9,0.1,1.5383,49,0.1,0.9,1.4388,51,1.5373,non-habitable
Kepler-49 e,0.9,0.1,1.5009,49,0.1,0.9,0.8261,49,1.4942,non-habitable
Kepler-50 b,0.2,0.8,2.7007,52,0.1,0.9,2.4336,51,2.698,non-habitable
Kepler-50 c,0.9,0.1,2.646,49,0.1,0.9,2.2908,49,2.6424,non-habitable
Kepler-52 b,0.9,0.1,2.0395,49,0.1,0.9,1.136,50,2.0305,non-habitable
Kepler-52 c,0.9,0.1,1.7155,49,0.1,0.9,0.9007,50,1.7074,non-habitable
Kepler-52 d,0.9,0.1,1.8667,49,0.1,0.9,0.728,50,1.8553,non-habitable
Kepler-53 d,0.8,0.2,1.9427,49,0.1,0.9,1.6535,49,1.9398,non-habitable
Kepler-54 b,0.9,0.1,2.0395,49,0.1,0.9,1.0371,50,2.0295,non-habitable
Kepler-54 c,0.9,0.1,1.1974,51,0.2,0.8,0.4673,49,1.1901,non-habitable
Kepler-54 d,0.9,0.1,1.4634,49,0.1,0.9,0.7349,49,1.4561,non-habitable
Kepler-55 b,0.8,0.2,2.2793,52,0.2,0.8,0.5537,49,2.262,non-habitable
Kepler-55 c,0.9,0.1,2.1461,50,0.3,0.7,0.2959,49,2.1276,non-habitable
Kepler-55 d,0.9,0.1,1.5283,49,0.1,0.9,1.6653,49,1.5297,non-habitable
Kepler-55 e,0.9,0.1,1.4908,49,0.2,0.8,0.7264,49,1.4832,non-habitable
Kepler-55 f,0.7,0.3,1.4119,50,0.1,0.9,1.0774,49,1.4086,non-habitable
Kepler-57 b,0.9,0.1,2.1461,53,0.1,0.9,1.6547,49,2.1412,non-habitable
Kepler-57 c,0.1,0.9,317.7254,49,0.1,0.9,1.8732,51,314.5669,non-habitable
Kepler-58 b,0.1,0.9,16.5263,53,0.3,0.7,0.8954,50,16.37,non-habitable
Kepler-58 c,0.2,0.8,17.9051,49,0.1,0.9,1.9376,49,17.7454,non-habitable
Kepler-59 b,0.1,0.9,267.6888,50,0.1,0.9,2.1713,52,265.0336,non-habitable
Kepler-59 c,0.1,0.9,38.332,51,0.1,0.9,1.8227,50,37.9669,non-habitable
Kepler-60 b,0.9,0.1,1.5908,51,0.2,0.8,1.1075,49,1.586,non-habitable
Kepler-60 c,0.8,0.2,1.4881,49,0.1,0.9,1.9962,49,1.4932,non-habitable
Kepler-60 d,0.9,0.1,1.7434,50,0.1,0.9,1.8399,49,1.7444,non-habitable
Kepler-61 b,0.9,0.1,2.0582,49,0.1,0.9,0.6735,49,2.0444,mesoplanet
Kepler-62 b,0.9,0.1,1.2699,49,0.1,0.9,1.3974,49,1.2712,non-habitable
Kepler-62 c,0.1,0.9,0.7345,49,0.1,0.9,0.9925,49,0.7371,non-habitable
Kepler-62 d,0.9,0.1,1.8667,49,0.1,0.9,1.074,53,1.8588,non-habitable
Kepler-62 e,0.9,0.1,1.547,53,0.2,0.8,0.3708,49,1.5352,mesoplanet
Kepler-62 f,0.9,0.1,1.3624,49,0.1,0.9,0.4977,49,1.3538,psychroplanet
Kepler-65 b,0.6,0.4,1.2289,51,0.1,0.9,3.0109,50,1.2467,non-habitable
Kepler-65 c,0.9,0.1,2.4464,49,0.1,0.9,2.4628,49,2.4466,non-habitable
Kepler-65 d,0.9,0.1,1.4547,50,0.1,0.9,2.0696,51,1.4608,non-habitable
Kepler-68 b,0.9,0.1,1.9782,50,0.1,0.9,2.1263,50,1.9797,non-habitable
Kepler-68 c,0.9,0.1,0.9217,50,0.1,0.9,1.661,49,0.9291,non-habitable
Kepler-69 b,0.8,0.2,2.0461,49,0.1,0.9,1.6214,49,2.0419,non-habitable
Kepler-69 c,0.9,0.1,1.6406,50,0.1,0.9,0.702,50,1.6312,non-habitable
Kepler-70  b,0.1,0.9,0.9817,49,0.1,0.9,9.9351,51,1.0712,non-habitable
Kepler-70 c,0.1,0.9,0.9862,49,0.1,0.9,9.06,49,1.0669,non-habitable
Kepler-78 b,0.9,0.1,1.1698,49,0.1,0.9,3.2423,50,1.1905,non-habitable
Kepler-80 b,0.9,0.1,2.0248,49,0.1,0.9,1.3046,50,2.0176,non-habitable
Kepler-80 c,0.8,0.2,1.7681,52,0.1,0.9,1.1892,49,1.7623,non-habitable
Kepler-80 d,0.1,0.9,2.3252,49,0.1,0.9,1.7044,50,2.319,non-habitable
Kepler-80 e,0.8,0.2,1.4393,49,0.3,0.7,0.4281,52,1.4292,non-habitable
Kepler-80 f,0.9,0.1,1.1974,50,0.2,0.8,1.0981,49,1.1964,non-habitable
Kepler-81 c,0.9,0.1,2.3579,49,0.3,0.7,0.4027,49,2.3383,non-habitable
Kepler-81 d,0.9,0.1,1.1786,49,0.2,0.8,0.4727,51,1.1715,non-habitable
Kepler-82 d,0.9,0.1,1.6968,49,0.1,0.9,2.4077,49,1.7039,non-habitable
Kepler-82 e,0.8,0.2,2.2793,49,0.1,0.9,1.9549,52,2.2761,non-habitable
Kepler-83 b,0.9,0.1,2.2456,49,0.1,0.9,1.0964,49,2.2341,non-habitable
Kepler-83 c,0.9,0.1,1.8566,51,0.1,0.9,0.869,49,1.8467,non-habitable
Kepler-83 d,0.9,0.1,1.8566,49,0.1,0.9,1.2606,49,1.8506,non-habitable
Kepler-84 b,0.9,0.1,2.1072,52,0.1,0.9,1.8889,49,2.105,non-habitable
Kepler-84 c,0.9,0.1,2.3061,49,0.1,0.9,1.7171,49,2.3002,non-habitable
Kepler-84 d,0.9,0.1,1.3349,51,0.2,0.8,1.09,50,1.3325,non-habitable
Kepler-84 f,0.9,0.1,2.1072,53,0.1,0.9,1.186,49,2.098,non-habitable
Kepler-85 b,0.5,0.5,1.9291,49,0.1,0.9,1.685,49,1.9267,non-habitable
Kepler-85 c,0.9,0.1,2.159,50,0.1,0.9,1.5132,50,2.1525,non-habitable
Kepler-85 d,0.8,0.2,1.1404,50,0.1,0.9,1.2317,50,1.1413,non-habitable
Kepler-85 e,0.8,0.2,1.1984,50,0.2,0.8,0.6071,49,1.1925,non-habitable
Kepler-89 b,0.1,0.9,2.0485,49,0.1,0.9,2.9068,51,2.0571,non-habitable
Kepler-90 b,0.9,0.1,1.2699,52,0.1,0.9,1.9293,53,1.2765,non-habitable
Kepler-90 c,0.9,0.1,1.1598,49,0.3,0.7,0.4533,49,1.1527,non-habitable
Kepler-92 b,0.9,0.1,3.2738,52,0.1,0.9,2.058,50,3.2616,non-habitable
Kepler-92 c,0.9,0.1,2.0387,49,0.1,0.9,1.5227,49,2.0335,non-habitable
Kepler-92 d,0.9,0.1,1.9804,50,0.1,0.9,1.3517,52,1.9741,non-habitable
Kepler-93 b,0.9,0.1,1.4529,52,0.2,0.8,1.0252,49,1.4486,non-habitable
Kepler-95 b,0.9,0.1,2.7069,49,0.1,0.9,1.8145,49,2.698,non-habitable
Kepler-96 b,0.8,0.2,1.87,50,0.1,0.9,1.4328,49,1.8656,non-habitable
Kepler-100 b,0.1,0.9,3.0147,49,0.1,0.9,2.2577,49,3.0071,non-habitable
Kepler-100 d,0.9,0.1,1.4273,49,0.1,0.9,1.3206,49,1.4262,non-habitable
Kepler-101 c,0.9,0.1,1.2887,52,0.1,0.9,2.1927,50,1.2977,non-habitable
Kepler-102 b,0.1,0.9,3.2072,51,0.4,0.6,0.1902,50,3.177,non-habitable
Kepler-102 c,0.3,0.7,5.5179,49,0.1,0.9,1.4794,50,5.4775,non-habitable
Kepler-102 d,0.1,0.9,1.5929,49,0.1,0.9,1.2623,49,1.5896,non-habitable
Kepler-102 e,0.9,0.1,2.0096,50,0.1,0.9,1.1481,49,2.001,non-habitable
Kepler-102 f,0.1,0.9,0.9159,49,0.1,0.9,0.8957,50,0.9157,non-habitable
Kepler-105 c,0.1,0.9,1.8999,50,0.2,0.8,1.05,50,1.8914,non-habitable
Kepler-106 b,0.9,0.1,0.7338,52,0.2,0.8,0.7642,50,0.7341,non-habitable
Kepler-106 c,0.9,0.1,2.1916,49,0.1,0.9,1.5833,50,2.1855,non-habitable
Kepler-106 d,0.2,0.8,5.8473,49,0.1,0.9,1.4134,49,5.803,non-habitable
Kepler-106 e,0.9,0.1,2.231,49,0.1,0.9,1.1416,50,2.2201,non-habitable
