Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-1081 b,0.8,0.1,0.9941,52,0.1,0.8,1.5741,50,0.9999,non-habitable
Kepler-1082 b,0.8,0.1,1.0834,49,0.1,0.8,2.4195,49,1.0968,non-habitable
Kepler-1084 b,0.8,0.1,1.0757,51,0.1,0.8,2.3803,51,1.0887,non-habitable
Kepler-1086 b,0.7,0.2,2.0663,50,0.1,0.8,0.9808,50,2.0554,non-habitable
Kepler-1087 b,0.1,0.1,0.9269,49,0.1,0.8,2.4784,49,0.9424,non-habitable
Kepler-1088 b,0.8,0.1,1.3238,49,0.1,0.7,1.113,50,1.3217,non-habitable
Kepler-1089 b,0.8,0.1,1.6501,50,0.1,0.7,0.9908,51,1.6435,non-habitable
Kepler-1090 b,0.8,0.1,1.9883,49,0.1,0.8,0.6737,51,1.9752,mesoplanet
Kepler-1091 b,0.8,0.1,1.3563,49,0.1,0.7,2.0405,52,1.3631,non-habitable
Kepler-1092 b,0.7,0.2,1.7644,52,0.1,0.8,0.9972,52,1.7567,non-habitable
Kepler-1093 b,0.8,0.1,1.7461,49,0.1,0.8,1.3297,50,1.7419,non-habitable
Kepler-1093 c,0.8,0.1,1.7532,49,0.1,0.8,0.9711,49,1.7454,non-habitable
Kepler-1095 b,0.8,0.1,1.1563,49,0.1,0.8,1.6858,49,1.1616,non-habitable
Kepler-1096 b,0.8,0.1,1.1805,49,0.1,0.8,1.3707,49,1.1824,non-habitable
Kepler-1098 b,0.8,0.1,1.2285,49,0.1,0.8,2.0252,49,1.2365,non-habitable
Kepler-1100 b,0.8,0.1,1.5853,51,0.1,0.7,1.6698,49,1.5861,non-habitable
Kepler-1101 b,0.8,0.1,2.1641,49,0.1,0.8,0.901,52,2.1515,non-habitable
Kepler-1103 b,0.8,0.1,2.0051,50,0.1,0.8,1.4183,49,1.9992,non-habitable
Kepler-1104 b,0.8,0.1,1.1728,49,0.1,0.8,2.0198,50,1.1813,non-habitable
Kepler-1105 b,0.8,0.1,1.786,49,0.1,0.8,1.348,51,1.7816,non-habitable
Kepler-1106 b,0.8,0.1,1.507,49,0.1,0.8,2.7546,49,1.5195,non-habitable
Kepler-1107 b,0.8,0.1,1.26,49,0.1,0.8,2.6379,50,1.2738,non-habitable
Kepler-1108 b,0.8,0.1,1.3563,49,0.1,0.8,1.6026,49,1.3588,non-habitable
Kepler-1109 b,0.8,0.1,1.9319,50,0.1,0.8,1.1429,49,1.924,non-habitable
Kepler-1111 b,0.8,0.1,1.7775,49,0.1,0.8,1.6997,49,1.7767,non-habitable
Kepler-1114 b,0.8,0.1,1.26,51,0.1,0.8,1.1591,49,1.259,non-habitable
Kepler-1115 b,0.8,0.1,1.5463,50,0.1,0.8,1.8551,49,1.5494,non-habitable
Kepler-1117 b,0.8,0.1,1.0757,49,0.1,0.8,1.6119,49,1.0811,non-habitable
Kepler-1119 b,0.8,0.1,1.7218,49,0.1,0.8,1.723,49,1.7218,non-habitable
Kepler-1120 b,0.8,0.1,1.2926,49,0.1,0.8,1.5915,50,1.2956,non-habitable
Kepler-1121 b,0.8,0.1,1.7061,49,0.1,0.8,1.7213,49,1.7063,non-habitable
Kepler-1122 b,0.8,0.1,1.8173,49,0.1,0.8,1.0001,49,1.8091,non-habitable
Kepler-1123 b,0.8,0.1,1.523,51,0.1,0.8,1.7062,49,1.5248,non-habitable
Kepler-1124 b,0.8,0.1,1.2121,49,0.1,0.8,1.0462,49,1.2104,non-habitable
Kepler-1125 b,0.8,0.1,1.6573,51,0.1,0.8,1.2602,49,1.6533,non-habitable
Kepler-1126 b,0.8,0.1,1.5622,49,0.1,0.7,0.7814,49,1.5544,non-habitable
Kepler-1127 b,0.8,0.1,1.7532,51,0.1,0.8,1.7409,49,1.7531,non-habitable
Kepler-1130 b,0.1,0.1,0.9587,49,0.1,0.8,1.3856,50,0.963,non-habitable
Kepler-1131 b,0.8,0.1,1.459,49,0.1,0.7,1.6857,49,1.4613,non-habitable
Kepler-1132 b,0.8,0.1,2.0723,50,0.1,0.8,0.8881,49,2.0605,non-habitable
Kepler-1133 b,0.8,0.1,1.7618,49,0.1,0.8,1.3786,49,1.758,non-habitable
Kepler-1135 b,0.8,0.1,1.6659,50,0.1,0.7,0.8356,49,1.6576,non-habitable
Kepler-1136 b,0.8,0.1,1.4984,49,0.1,0.8,1.584,50,1.4993,non-habitable
Kepler-1137 b,0.8,0.1,1.9475,49,0.1,0.8,1.6802,51,1.9448,non-habitable
Kepler-1138 b,0.8,0.1,1.5463,51,0.1,0.8,1.8861,49,1.5497,non-habitable
Kepler-1139 b,0.8,0.1,1.1398,49,0.1,0.8,2.538,50,1.1538,non-habitable
Kepler-1141 b,0.1,0.1,0.9611,52,0.1,0.8,2.0058,49,0.9715,non-habitable
Kepler-1142 b,0.8,0.1,1.3637,49,0.1,0.8,1.2133,49,1.3622,non-habitable
Kepler-1143 b,0.8,0.1,1.523,49,0.1,0.8,1.7008,49,1.5248,non-habitable
Kepler-1144 b,0.8,0.1,1.7775,49,0.1,0.8,1.3052,49,1.7728,non-habitable
Kepler-1145 b,0.8,0.1,1.3076,49,0.1,0.7,1.3499,50,1.308,non-habitable
Kepler-1146 b,0.8,0.1,1.1728,49,0.1,0.8,1.5814,50,1.1769,non-habitable
Kepler-1148 b,0.7,0.2,1.4769,50,0.1,0.8,2.1834,49,1.484,non-habitable
Kepler-1149 b,0.8,0.1,1.3326,49,0.1,0.8,1.876,49,1.338,non-habitable
Kepler-1150 b,0.8,0.1,1.0019,49,0.1,0.8,1.5028,50,1.0069,non-habitable
Kepler-1151 b,0.8,0.1,1.9644,53,0.1,0.8,0.8947,49,1.9537,non-habitable
Kepler-1152 b,0.1,0.1,0.9691,50,0.1,0.8,1.3589,49,0.973,non-habitable
Kepler-1153 b,0.8,0.1,1.5622,52,0.1,0.8,2.1427,49,1.568,non-habitable
Kepler-1154 b,0.8,0.1,2.0626,52,0.1,0.8,2.206,51,2.064,non-habitable
Kepler-1154 c,0.8,0.1,2.0806,50,0.1,0.8,1.9495,50,2.0793,non-habitable
Kepler-1155 b,0.8,0.1,1.8102,50,0.1,0.8,1.1439,49,1.8035,non-habitable
Kepler-1156 b,0.8,0.1,1.2449,49,0.1,0.8,1.3656,51,1.2461,non-habitable
Kepler-1157 b,0.8,0.1,1.059,50,0.1,0.7,1.189,50,1.0603,non-habitable
Kepler-1158 b,0.8,0.1,2.0626,49,0.1,0.8,1.8867,50,2.0608,non-habitable
Kepler-1159 b,0.8,0.1,2.0806,49,0.1,0.8,1.4467,49,2.0743,non-habitable
Kepler-1160 b,0.8,0.1,1.8981,49,0.1,0.8,1.5211,49,1.8943,non-habitable
Kepler-1161 b,0.8,0.1,1.891,49,0.1,0.7,0.9757,50,1.8818,non-habitable
Kepler-1162 b,0.8,0.1,1.9559,49,0.1,0.8,1.0412,49,1.9468,non-habitable
Kepler-1163 b,0.8,0.1,1.0109,49,0.1,0.8,1.834,49,1.0191,non-habitable
Kepler-1164 b,0.8,0.1,1.0834,50,0.1,0.8,1.5163,49,1.0877,non-habitable
Kepler-1165 b,0.8,0.1,1.4269,49,0.1,0.8,1.6145,53,1.4288,non-habitable
Kepler-1166 b,0.8,0.1,1.539,49,0.1,0.7,0.9411,49,1.533,non-habitable
Kepler-1167 b,0.8,0.1,1.5549,51,0.1,0.8,2.1979,49,1.5613,non-habitable
Kepler-1168 b,0.8,0.1,2.1974,50,0.1,0.8,0.9047,49,2.1845,non-habitable
Kepler-1169 b,0.2,0.1,0.9718,50,0.1,0.8,1.7227,49,0.9793,non-habitable
Kepler-1170 b,0.8,0.1,2.1211,49,0.1,0.8,1.3227,49,2.1131,non-habitable
Kepler-1173 b,0.1,0.1,0.9702,50,0.1,0.7,1.9324,49,0.9798,non-habitable
Kepler-1174 b,0.8,0.1,1.459,50,0.1,0.8,1.6627,49,1.461,non-habitable
Kepler-1176 b,0.8,0.1,2.1558,49,0.1,0.8,1.285,49,2.1471,non-habitable
Kepler-1177 b,0.8,0.1,1.7061,49,0.1,0.8,0.8267,49,1.6973,non-habitable
Kepler-1178 b,0.8,0.1,1.0356,49,0.1,0.8,0.8541,52,1.0338,non-habitable
Kepler-1179 b,0.8,0.1,1.2449,49,0.1,0.8,1.7423,50,1.2499,non-habitable
Kepler-1180 b,0.8,0.1,1.7775,52,0.1,0.8,1.4381,50,1.7741,non-habitable
Kepler-1181 b,0.7,0.2,1.3874,53,0.1,0.8,2.0064,49,1.3936,non-habitable
Kepler-1182 b,0.8,0.1,2.1211,49,0.1,0.8,1.5796,49,2.1157,non-habitable
Kepler-1185 b,0.8,0.1,1.2524,50,0.1,0.8,0.7446,50,1.2473,non-habitable
Kepler-1186 b,0.8,0.1,1.9714,49,0.1,0.8,1.3217,49,1.9649,non-habitable
Kepler-1188 b,0.8,0.1,1.85,50,0.1,0.7,1.251,52,1.844,non-habitable
Kepler-1189 b,0.8,0.1,1.6026,51,0.1,0.8,2.0575,51,1.6071,non-habitable
Kepler-1190 b,0.8,0.1,1.2524,49,0.1,0.8,1.1088,49,1.251,non-habitable
Kepler-1191 b,0.8,0.1,1.396,49,0.1,0.8,1.489,49,1.3969,non-habitable
Kepler-1192 b,0.8,0.1,2.0806,49,0.1,0.8,1.1311,49,2.0711,non-habitable
Kepler-1193 b,0.8,0.1,1.2449,50,0.1,0.8,2.1428,51,1.2539,non-habitable
Kepler-1194 b,0.8,0.1,1.396,50,0.1,0.8,1.2257,50,1.3943,non-habitable
Kepler-1195 b,0.8,0.1,1.85,49,0.1,0.8,1.298,49,1.8445,non-habitable
Kepler-1196 b,0.8,0.1,1.9714,50,0.1,0.8,0.9599,50,1.9613,non-habitable
Kepler-1197 b,0.8,0.1,1.1881,49,0.1,0.8,1.658,49,1.1928,non-habitable
Kepler-1198 b,0.8,0.1,1.3637,49,0.1,0.8,1.4496,51,1.3646,non-habitable
Kepler-1199 b,0.8,0.1,1.1078,49,0.1,0.8,1.3709,51,1.1104,non-habitable
Kepler-1200 b,0.8,0.1,1.0356,49,0.1,0.8,1.8553,49,1.0438,non-habitable
Kepler-1201 b,0.8,0.1,2.0135,50,0.1,0.8,1.5703,49,2.0091,non-habitable
Kepler-1203 b,0.8,0.1,1.0356,49,0.1,0.8,1.9339,50,1.0446,non-habitable
Kepler-1205 b,0.8,0.1,1.3164,49,0.1,0.8,2.2312,49,1.3255,non-habitable
Kepler-1206 b,0.8,0.1,1.4984,50,0.1,0.8,2.0433,50,1.5038,non-habitable
Kepler-1207 b,0.8,0.1,1.4837,49,0.1,0.8,1.4018,51,1.4829,non-habitable
Kepler-1208 b,0.7,0.2,1.9624,49,0.1,0.8,1.2663,50,1.9554,non-habitable
Kepler-1209 b,0.8,0.1,1.396,51,0.1,0.8,1.3364,50,1.3954,non-habitable
Kepler-1210 b,0.8,0.1,1.5463,50,0.1,0.8,1.4843,49,1.5457,non-habitable
Kepler-1212 b,0.8,0.1,1.8981,50,0.1,0.8,1.5546,49,1.8947,non-habitable
Kepler-1213 b,0.8,0.1,1.1398,49,0.1,0.8,1.8122,49,1.1465,non-habitable
Kepler-1214 b,0.7,0.2,1.9988,49,0.1,0.8,1.15,50,1.9903,non-habitable
Kepler-1215 b,0.8,0.1,1.164,49,0.1,0.8,1.6357,49,1.1687,non-habitable
Kepler-1216 b,0.8,0.1,1.3001,49,0.1,0.8,1.7573,50,1.3047,non-habitable
Kepler-1217 b,0.8,0.1,1.7775,50,0.1,0.8,2.3763,50,1.7835,non-habitable
Kepler-1218 b,0.8,0.1,1.3326,49,0.1,0.8,1.237,51,1.3316,non-habitable
Kepler-1219 b,0.8,0.1,1.8825,49,0.1,0.8,1.7389,50,1.8811,non-habitable
Kepler-1220 b,0.8,0.1,1.4034,49,0.1,0.8,1.5793,52,1.4052,non-habitable
Kepler-1221 b,0.8,0.1,1.6903,49,0.1,0.8,1.2522,53,1.6859,non-habitable
Kepler-1222 b,0.1,0.2,0.9352,49,0.1,0.8,1.779,49,0.9436,non-habitable
Kepler-1223 b,0.8,0.1,1.164,49,0.1,0.8,1.0107,49,1.1625,non-habitable
Kepler-1224 b,0.8,0.1,1.2524,49,0.1,0.8,1.4727,49,1.2546,non-habitable
Kepler-1225 b,0.8,0.1,1.6343,51,0.1,0.8,1.8055,50,1.636,non-habitable
Kepler-1226 b,0.8,0.1,1.3401,49,0.1,0.8,1.2878,49,1.3396,non-habitable
Kepler-1227 b,0.8,0.1,2.0135,49,0.1,0.8,0.8799,49,2.0022,non-habitable
Kepler-1228 b,0.8,0.1,1.4121,49,0.1,0.8,2.5246,50,1.4232,non-habitable
Kepler-1229 b,0.8,0.1,1.3076,49,0.1,0.2,0.5713,50,1.3002,psychroplanet
Kepler-1231 b,0.8,0.1,1.3238,51,0.1,0.8,1.425,49,1.3248,non-habitable
Kepler-1232 b,0.8,0.1,1.729,49,0.1,0.8,1.0961,49,1.7227,non-habitable
Kepler-1235 b,0.1,0.1,0.9551,49,0.1,0.8,1.5699,51,0.9612,non-habitable
Kepler-1236 b,0.8,0.1,1.8981,49,0.1,0.8,1.0348,51,1.8895,non-habitable
Kepler-1238 b,0.8,0.1,1.729,50,0.1,0.8,2.2984,49,1.7347,non-habitable
Kepler-1240 b,0.8,0.1,1.1078,49,0.1,0.8,1.6426,51,1.1131,non-habitable
Kepler-1242 b,0.8,0.1,1.9967,49,0.1,0.8,1.1726,50,1.9885,non-habitable
Kepler-1243 b,0.8,0.1,1.5853,51,0.1,0.8,1.2615,50,1.5821,non-habitable
Kepler-1244 b,0.8,0.1,1.26,52,0.1,0.8,2.4596,52,1.272,non-habitable
Kepler-1245 b,0.8,0.1,1.3326,49,0.1,0.8,1.588,50,1.3352,non-habitable
Kepler-1245 c,0.8,0.1,1.3326,49,0.1,0.8,1.7571,50,1.3368,non-habitable
Kepler-1246 b,0.8,0.1,1.2763,49,0.1,0.8,1.0574,49,1.2741,non-habitable
Kepler-1247 b,0.8,0.1,2.0542,49,0.1,0.8,1.2801,49,2.0465,non-habitable
Kepler-1248 b,0.8,0.1,1.1321,49,0.1,0.8,1.6689,49,1.1375,non-habitable
Kepler-1249 b,0.8,0.1,2.089,51,0.1,0.8,1.4205,50,2.0823,non-habitable
Kepler-1250 b,0.8,0.1,1.7218,49,0.1,0.7,1.7984,49,1.7226,non-habitable
Kepler-1251 b,0.8,0.1,1.6573,49,0.1,0.8,0.9656,49,1.6504,non-habitable
Kepler-1252 b,0.8,0.1,1.523,49,0.1,0.8,1.3963,49,1.5217,non-habitable
Kepler-1253 b,0.8,0.1,1.2524,49,0.1,0.8,0.9235,49,1.2491,non-habitable
Kepler-1254 b,0.8,0.1,1.4269,50,0.1,0.8,1.208,52,1.4247,non-habitable
Kepler-1254 c,0.8,0.1,1.2285,49,0.1,0.7,1.3528,49,1.2297,non-habitable
Kepler-1254 d,0.7,0.1,1.2031,52,0.1,0.8,1.3578,49,1.2046,non-habitable
Kepler-1255 b,0.8,0.1,2.0458,52,0.1,0.8,1.2054,49,2.0374,non-habitable
Kepler-1256 b,0.8,0.1,1.3799,49,0.1,0.8,1.5848,49,1.3819,non-habitable
Kepler-1257 b,0.8,0.1,1.4034,49,0.1,0.8,1.8918,49,1.4083,non-habitable
Kepler-1258 b,0.1,0.1,0.9668,49,0.1,0.8,2.4804,50,0.9819,non-habitable
Kepler-1259 b,0.8,0.1,1.3326,49,0.1,0.8,2.4389,49,1.3437,non-habitable
Kepler-1260 b,0.8,0.1,1.6026,49,0.1,0.8,1.3235,49,1.5998,non-habitable
Kepler-1261 b,0.8,0.1,1.9967,49,0.1,0.8,0.8826,49,1.9856,non-habitable
Kepler-1262 b,0.8,0.1,1.6343,49,0.1,0.8,1.5393,52,1.6334,non-habitable
Kepler-1263 b,0.8,0.1,1.1001,49,0.1,0.8,1.4847,50,1.1039,non-habitable
Kepler-1264 b,0.8,0.1,1.1321,51,0.1,0.8,2.5606,49,1.1464,non-habitable
Kepler-1265 b,0.8,0.1,1.26,49,0.1,0.7,1.1152,51,1.2586,non-habitable
Kepler-1268 b,0.8,0.1,1.8102,49,0.1,0.8,1.1158,53,1.8033,non-habitable
Kepler-1269 b,0.8,0.1,1.4837,52,0.1,0.8,1.1303,49,1.4802,non-habitable
Kepler-1271 b,0.8,0.1,1.3711,49,0.1,0.6,1.5874,49,1.3733,non-habitable
Kepler-1272 b,0.8,0.1,2.0806,53,0.1,0.8,1.0917,49,2.0707,non-habitable
Kepler-1273 b,0.8,0.1,2.1891,49,0.1,0.7,1.0713,49,2.1779,non-habitable
Kepler-1274 b,0.8,0.1,1.3238,49,0.1,0.8,2.1418,49,1.332,non-habitable
Kepler-1275 b,0.8,0.1,1.3711,51,0.1,0.7,1.8683,50,1.3761,non-habitable
Kepler-1276 b,0.7,0.1,1.1201,49,0.1,0.8,1.4795,49,1.1237,non-habitable
Kepler-1277 b,0.8,0.1,1.4677,50,0.1,0.8,0.9807,49,1.4628,non-habitable
Kepler-1278 b,0.8,0.1,0.9941,50,0.1,0.8,2.0015,49,1.0042,non-habitable
Kepler-1279 b,0.8,0.1,1.5853,49,0.1,0.8,1.3784,49,1.5832,non-habitable
Kepler-1280 b,0.8,0.1,1.6817,51,0.1,0.8,1.0734,49,1.6756,non-habitable
Kepler-1281 b,0.8,0.1,1.4984,49,0.1,0.8,1.773,49,1.5011,non-habitable
Kepler-1282 b,0.8,0.1,1.4269,49,0.1,0.8,2.0213,49,1.4328,non-habitable
Kepler-1283 b,0.8,0.1,1.7061,50,0.1,0.8,1.5868,53,1.7049,non-habitable
Kepler-1284 b,0.8,0.1,1.1563,49,0.1,0.8,2.4192,49,1.1689,non-habitable
Kepler-1285 b,0.1,0.1,0.982,49,0.1,0.8,1.3996,50,0.9862,non-habitable
Kepler-1286 b,0.8,0.1,1.9066,50,0.1,0.8,1.478,49,1.9023,non-habitable
Kepler-1287 b,0.8,0.1,1.4121,49,0.1,0.7,1.2347,49,1.4103,non-habitable
Kepler-1288 b,0.8,0.1,1.0834,49,0.1,0.8,2.1974,49,1.0945,non-habitable
Kepler-1289 b,0.8,0.1,1.4034,49,0.1,0.8,1.6837,49,1.4062,non-habitable
Kepler-1290 b,0.8,0.1,1.3238,50,0.1,0.8,1.686,49,1.3274,non-habitable
Kepler-1291 b,0.8,0.1,1.5143,49,0.1,0.8,1.3304,50,1.5125,non-habitable
Kepler-1292 b,0.8,0.1,1.6343,49,0.1,0.8,1.8899,49,1.6369,non-habitable
Kepler-1293 b,0.1,0.1,0.982,53,0.1,0.8,1.8213,49,0.9904,non-habitable
Kepler-1295 b,0.8,0.1,1.4269,49,0.1,0.8,1.7355,49,1.43,non-habitable
Kepler-1296 b,0.1,0.1,0.9735,49,0.1,0.8,1.2698,50,0.9765,non-habitable
Kepler-1297 b,0.1,0.1,0.982,49,0.1,0.8,2.1802,49,0.994,non-habitable
Kepler-1298 b,0.8,0.1,1.2361,49,0.1,0.8,2.0835,49,1.2446,non-habitable
Kepler-1300 b,0.8,0.1,1.2838,50,0.1,0.8,1.4799,49,1.2858,non-habitable
Kepler-1301 b,0.8,0.1,1.3076,49,0.1,0.8,1.28,50,1.3073,non-habitable
Kepler-1302 b,0.7,0.2,1.2871,52,0.1,0.8,1.3062,49,1.2873,non-habitable
Kepler-1303 b,0.7,0.1,1.2782,49,0.1,0.8,1.5451,49,1.2809,non-habitable
Kepler-1304 b,0.8,0.1,2.0135,50,0.1,0.8,1.2138,50,2.0055,non-habitable
Kepler-1305 b,0.7,0.2,1.6188,53,0.1,0.7,1.2332,50,1.6149,non-habitable
Kepler-1306 b,0.8,0.1,1.7061,49,0.1,0.8,1.3121,49,1.7022,non-habitable
Kepler-1307 b,0.8,0.1,2.1641,49,0.1,0.8,1.4123,49,2.1566,non-habitable
Kepler-1308 b,0.1,0.1,0.9113,50,0.1,0.8,0.9621,49,0.9118,non-habitable
Kepler-1309 b,0.8,0.1,2.0806,50,0.1,0.8,1.0517,53,2.0703,non-habitable
Kepler-1310 b,0.8,0.1,1.3326,50,0.1,0.8,2.702,49,1.3463,non-habitable
Kepler-1311 b,0.8,0.1,1.1805,49,0.1,0.8,1.5504,49,1.1842,non-habitable
Kepler-1311 c,0.8,0.1,1.164,49,0.1,0.8,2.2702,49,1.1751,non-habitable
Kepler-1312 b,0.8,0.1,1.8584,49,0.1,0.8,1.72,49,1.857,non-habitable
Kepler-1313 b,0.8,0.1,1.594,49,0.1,0.8,1.7275,49,1.5953,non-habitable
Kepler-1315 b,0.8,0.1,1.2926,50,0.1,0.7,1.856,49,1.2982,non-habitable
Kepler-1317 b,0.8,0.1,1.4356,50,0.1,0.8,2.6169,49,1.4474,non-habitable
Kepler-1319 b,0.8,0.1,1.26,49,0.1,0.8,1.1784,49,1.2592,non-habitable
Kepler-1320 b,0.8,0.1,1.5463,49,0.1,0.8,2.2091,50,1.5529,non-habitable
Kepler-1321 c,0.8,0.1,2.1128,49,0.1,0.8,1.5031,49,2.1067,non-habitable
Kepler-1322 b,0.8,0.1,1.475,49,0.1,0.8,2.4785,49,1.485,non-habitable
Kepler-1323 b,0.8,0.1,1.4034,49,0.1,0.8,3.1638,49,1.421,non-habitable
Kepler-1324 b,0.7,0.2,1.3449,50,0.1,0.8,1.4435,50,1.3459,non-habitable
Kepler-1327 b,0.8,0.1,1.6257,50,0.1,0.8,1.3819,50,1.6233,non-habitable
Kepler-1328 b,0.2,0.1,0.979,49,0.1,0.8,1.6748,50,0.986,non-habitable
Kepler-1329 b,0.8,0.1,1.9235,49,0.1,0.8,1.1792,49,1.9161,non-habitable
Kepler-1330 b,0.8,0.1,1.507,49,0.1,0.8,1.4081,49,1.506,non-habitable
Kepler-1331 b,0.8,0.1,1.0266,50,0.1,0.8,1.9895,50,1.0362,non-habitable
Kepler-1332 b,0.8,0.1,1.2838,49,0.1,0.8,1.2923,49,1.2839,non-habitable
Kepler-1334 b,0.8,0.1,2.0135,49,0.1,0.8,1.3241,49,2.0066,non-habitable
Kepler-1335 b,0.8,0.1,1.3401,50,0.1,0.8,1.3235,53,1.3399,non-habitable
Kepler-1336 b,0.8,0.1,1.7703,49,0.1,0.8,1.3186,49,1.7658,non-habitable
Kepler-1336 c,0.8,0.1,1.5549,49,0.1,0.8,1.8338,49,1.5577,non-habitable
Kepler-1337 b,0.8,0.1,2.1211,49,0.1,0.8,0.9498,49,2.1094,non-habitable
Kepler-1338 b,0.1,0.1,0.9757,50,0.1,0.8,2.601,49,0.992,non-habitable
Kepler-1339 b,0.1,0.2,0.9242,50,0.1,0.8,2.1191,49,0.9361,non-habitable
Kepler-1340 b,0.8,0.1,1.4269,53,0.1,0.8,3.5183,49,1.4478,non-habitable
Kepler-1342 b,0.8,0.1,1.5143,53,0.1,0.8,2.0334,49,1.5195,non-habitable
Kepler-1343 b,0.8,0.1,1.729,49,0.1,0.8,1.9502,49,1.7312,non-habitable
Kepler-1344 b,0.8,0.1,1.6573,52,0.1,0.8,1.9269,49,1.66,non-habitable
Kepler-1345 b,0.8,0.1,2.0806,50,0.1,0.8,1.3322,50,2.0731,non-habitable
Kepler-1346 b,0.8,0.1,1.4517,49,0.1,0.8,2.1407,49,1.4586,non-habitable
Kepler-1347 b,0.8,0.1,1.0109,49,0.1,0.8,1.0935,49,1.0117,non-habitable
Kepler-1348 b,0.8,0.1,1.7375,49,0.1,0.7,1.1067,50,1.7312,non-habitable
Kepler-1349 b,0.1,0.2,0.9192,49,0.1,0.8,2.2112,49,0.9321,non-habitable
Kepler-1350 c,0.8,0.1,1.5622,49,0.1,0.8,1.4268,49,1.5608,non-habitable
Kepler-1351 b,0.1,0.1,0.9343,50,0.1,0.8,1.7701,50,0.9427,non-habitable
Kepler-1352 b,0.2,0.1,0.9579,50,0.1,0.8,2.2841,49,0.9712,non-habitable
Kepler-1353 b,0.8,0.1,1.6257,49,0.1,0.8,0.9462,49,1.6189,non-habitable
Kepler-1355 b,0.8,0.1,1.3563,49,0.1,0.8,2.1867,50,1.3646,non-habitable
Kepler-1356 b,0.8,0.1,1.4034,49,0.1,0.8,2.5138,52,1.4145,non-habitable
Kepler-1357 b,0.7,0.1,1.1825,50,0.1,0.8,1.8303,49,1.189,non-habitable
Kepler-1358 b,0.8,0.1,1.0834,49,0.1,0.8,1.3143,51,1.0857,non-habitable
Kepler-1361 b,0.1,0.1,0.9668,49,0.1,0.8,1.5009,52,0.9721,non-habitable
Kepler-1363 b,0.8,0.1,1.1881,49,0.1,0.7,1.3666,49,1.1899,non-habitable
Kepler-1364 b,0.8,0.1,1.9066,49,0.1,0.8,1.9247,50,1.9068,non-habitable
Kepler-1365 b,0.1,0.1,0.9757,49,0.1,0.8,1.4818,50,0.9808,non-habitable
Kepler-1365 c,0.1,0.2,0.9399,49,0.1,0.8,1.6467,49,0.947,non-habitable
Kepler-1366 b,0.8,0.1,1.3326,50,0.1,0.8,1.4264,50,1.3335,non-habitable
Kepler-1367 b,0.1,0.1,0.9757,49,0.1,0.8,1.469,50,0.9806,non-habitable
Kepler-1368 b,0.8,0.1,1.507,50,0.1,0.8,3.0716,50,1.5226,non-habitable
Kepler-1370 b,0.8,0.1,1.6573,49,0.1,0.8,1.4248,49,1.655,non-habitable
Kepler-1370 c,0.8,0.1,1.2045,49,0.1,0.6,1.3239,50,1.2057,non-habitable
Kepler-1371 b,0.1,0.1,0.9476,52,0.1,0.8,1.5552,50,0.9537,non-habitable
Kepler-1371 c,0.1,0.1,0.9329,49,0.1,0.8,1.7614,49,0.9412,non-habitable
Kepler-1372 b,0.8,0.1,1.2045,50,0.1,0.8,2.344,49,1.2159,non-habitable
Kepler-1373 b,0.8,0.1,1.1078,49,0.1,0.8,2.7756,49,1.1245,non-habitable
Kepler-1374 b,0.8,0.1,2.0135,49,0.1,0.8,1.3578,49,2.0069,non-habitable
Kepler-1375 b,0.8,0.1,1.5781,49,0.1,0.8,2.6359,49,1.5887,non-habitable
Kepler-1376 b,0.8,0.1,1.0266,49,0.1,0.8,1.589,49,1.0322,non-habitable
Kepler-1377 b,0.7,0.1,1.1618,50,0.1,0.8,2.4239,52,1.1744,non-habitable
Kepler-1378 b,0.8,0.1,1.9475,49,0.1,0.8,1.0866,49,1.9389,non-habitable
Kepler-1379 b,0.8,0.1,1.2285,49,0.1,0.8,2.2927,53,1.2391,non-habitable
Kepler-1380 b,0.8,0.1,1.3326,49,0.1,0.8,1.3678,49,1.333,non-habitable
Kepler-1381 b,0.8,0.1,1.9883,49,0.1,0.8,1.2028,49,1.9804,non-habitable
Kepler-1382 b,0.8,0.1,1.6903,50,0.1,0.8,1.6493,49,1.6899,non-habitable
Kepler-1383 b,0.8,0.1,1.3164,49,0.1,0.8,1.5936,49,1.3192,non-habitable
Kepler-1384 b,0.8,0.1,1.7375,50,0.1,0.8,1.1086,50,1.7312,non-habitable
Kepler-1385 b,0.1,0.1,0.9657,49,0.1,0.7,1.7068,50,0.9731,non-habitable
Kepler-1386 b,0.8,0.1,1.1805,50,0.1,0.8,1.5711,49,1.1844,non-habitable
Kepler-1387 b,0.1,0.1,0.9768,49,0.1,0.8,1.6667,50,0.9837,non-habitable
Kepler-1388 c,0.8,0.1,1.9967,51,0.1,0.8,1.2253,49,1.989,non-habitable
Kepler-1388 e,0.8,0.1,2.1558,50,0.1,0.8,0.787,49,2.1421,non-habitable
Kepler-1389 b,0.8,0.1,1.6026,49,0.1,0.8,0.7084,49,1.5937,non-habitable
Kepler-1390 b,0.8,0.1,1.1321,51,0.1,0.8,1.5572,49,1.1364,non-habitable
Kepler-1391 b,0.8,0.1,1.5303,49,0.1,0.8,1.0064,50,1.5251,non-habitable
Kepler-1392 b,0.8,0.1,1.7532,49,0.1,0.8,1.2529,53,1.7482,non-habitable
